Start,repl8,repl9,rticket,wticket,ocursors,aconn,pf,memo,dd,bytescurrentused,readq,writeq
03:36:30.109654557,5000,21000,6,13,2,785,5,670,335994781,582711484,0,0
03:36:31.506993521,6000,22000,1,0,2,785,5,675,339656906,588547852,0,0
03:36:32.728523910,6000,17000,3,14,2,786,5,680,343951391,594017697,0,16
03:36:33.816137512,7000,18000,7,9,2,786,5,684,345688243,596705607,0,16
03:36:34.882844403,3000,20000,5,11,2,785,5,688,348530123,601142909,0,0
03:36:35.965620543,5000,21000,7,10,2,785,5,694,353598834,608529625,0,0
03:36:37.157292750,3000,19000,8,11,2,785,5,702,359551704,617667779,0,0
03:36:38.227132227,4000,20000,4,0,2,785,5,707,362961570,622852546,0,14
03:36:39.317145652,5000,21000,1,0,2,785,5,710,365378523,625634088,0,0
03:36:40.446473076,6000,22000,6,10,2,785,5,717,370114222,633791959,0,0
03:36:41.535363769,2000,19000,3,12,2,785,5,724,375260696,642145579,0,0
03:36:42.642789077,3000,20000,8,11,2,785,5,733,380305607,650358630,0,0
03:36:43.884294276,4000,22000,7,11,2,785,5,741,386094590,659382144,0,0
03:36:44.972705554,5000,23000,7,11,2,785,5,749,391682734,668077722,0,0
03:36:46.061390239,6000,24000,3,0,2,785,5,754,394745323,672352263,0,0
03:36:47.238280616,7000,25000,1,0,2,785,5,756,396576401,675684427,0,0
03:36:48.305695260,8000,26000,6,12,2,785,5,762,401532854,682205828,0,8
03:36:49.390684516,7000,27000,1,0,2,785,5,765,403420442,685390657,0,0
03:36:50.492190800,8000,28000,8,10,2,785,5,775,411339976,697064666,0,0
03:36:51.590893594,2000,20000,5,11,2,785,5,785,417457774,705950687,0,0
03:36:52.808899589,3000,18000,6,13,2,785,5,792,423108630,713950783,0,0
03:36:53.940832919,5000,20000,7,11,2,785,5,799,429017347,722065581,0,0
03:36:55.198941090,4000,21000,5,9,2,785,5,808,435993413,731873807,0,0
03:36:56.414014605,5000,22000,7,8,2,785,5,816,441979160,740667259,0,15
03:36:57.852026402,5000,18000,7,1,2,785,5,820,444062561,743545431,0,16
03:36:59.036684104,4000,20000,5,11,2,785,5,825,448072005,749815185,0,0
03:37:00.077196199,5000,21000,5,8,2,785,5,832,454260818,758493345,0,0
03:37:01.101488014,4000,22000,3,13,2,785,5,840,460024500,766431608,0,0
03:37:02.153924749,5000,23000,4,9,2,785,5,848,466654423,775967130,0,0
03:37:03.339409815,5000,24000,5,11,2,785,5,858,473190244,785906784,0,0
03:37:04.586133303,6000,25000,1,13,2,785,5,862,476705768,790091065,0,0
03:37:05.656036697,4000,16000,7,10,2,785,5,869,481173268,796894697,0,0
