4777.777777777777,4000
4600.0,4000
1230.7692307692307,0
1916.6666666666667,6000
4000.0,4000
1800.0,1000
2700.0,2000
2055.5555555555557,1000
1666.6666666666667,6000
3200.0,3000
2722.222222222222,1000
2562.5,2000
3000.0,3000
3888.8888888888887,1000
5000.0,2000
3000.0,3000
2214.285714285714,1000
4400.0,5000
3500.0,2000
2500.0,2000
2916.6666666666665,4000
3000.0,2000
1714.2857142857142,5000
1769.2307692307693,3000
2142.8571428571427,3000
2888.8888888888887,2000
3166.6666666666665,3000
4888.888888888889,1000
4363.636363636364,2000
3000.0,4000
2750.0,2000
4636.363636363636,10000
4818.181818181818,1000
2272.7272727272725,2000
4625.0,1000
4062.5,0
2222.222222222222,2000
2105.2631578947367,9000
2500.0,5000
1333.3333333333333,4000
1428.5714285714287,1000
3083.3333333333335,2000
5090.909090909091,4000
2375.0,6000
2055.5555555555557,4000
2500.0,3000
1916.6666666666667,2000
2545.4545454545455,3000
1777.7777777777778,2000
2300.0,2000
2454.5454545454545,3000
2285.714285714286,6000
1666.6666666666667,1000
2142.8571428571427,5000
2100.0,2000
1800.0,7000
1375.0,2000
1250.0,0
1800.0,2000
5090.909090909091,3000
1800.0,8000
1000.0,4000
3214.285714285714,4000
2388.8888888888887,2000
3666.6666666666665,1000
2411.764705882353,3000
1411.764705882353,4000
3444.4444444444443,6000
2642.8571428571427,2000
2714.285714285714,1000
2222.222222222222,3000
3800.0,2000
3818.181818181818,2000
5222.222222222223,1000
3166.6666666666665,2000
2333.3333333333335,10000
1687.5,2000
2000.0,3000
1750.0,1000
1888.888888888889,4000
4769.2307692307695,2000
3769.230769230769,4000
2071.4285714285716,1000
3142.8571428571427,3000
5090.909090909091,2000
2769.230769230769,2000
1800.0,3000
1538.4615384615386,3000
4769.2307692307695,2000
2450.0,2000
4062.5,5000
5090.909090909091,1000
1200.0,5000
2454.5454545454545,2000
1562.5,7000
1823.5294117647059,2000
5307.692307692308,1000
3363.6363636363635,2000
2733.3333333333335,5000
3818.181818181818,0
1272.7272727272727,2000
2312.5,4000
1833.3333333333333,3000
2500.0,4000
5000.0,3000
1333.3333333333333,1000
4062.5,3000
1750.0,1000
4000.0,2000
2388.8888888888887,3000
4000.0,2000
1100.0,5000
4857.142857142857,1000
1230.7692307692307,1000
1500.0,4000
2461.5384615384614,1000
1400.0,4000
4625.0,2000
2642.8571428571427,1000
3894.7368421052633,1000
3888.8888888888887,3000
1588.235294117647,2000
3600.0,3000
4062.5,6000
3166.6666666666665,2000
2411.764705882353,1000
2411.764705882353,1000
2733.3333333333335,4000
2700.0,3000
3888.8888888888887,1000
3071.4285714285716,3000
1562.5,6000
2500.0,1000
4062.5,0
1100.0,2000
2750.0,4000
2750.0,2000
2142.8571428571427,3000
3000.0,1000
1800.0,16000
3571.4285714285716,2000
3600.0,6000
2214.285714285714,1000
2000.0,3000
4600.0,4000
1800.0,2000
3818.181818181818,3000
2500.0,2000
1818.1818181818182,6000
3466.6666666666665,7000
1611.111111111111,7000
2272.7272727272725,1000
2105.2631578947367,7000
2076.923076923077,3000
1823.5294117647059,1000
5222.222222222223,8000
4600.0,7000
2529.4117647058824,2000
2368.4210526315787,2000
5000.0,5000
4062.5,7000
3000.0,1000
2222.222222222222,3000
2000.0,3000
2722.222222222222,2000
1888.888888888889,2000
3500.0,2000
3416.6666666666665,1000
3166.6666666666665,3000
2857.1428571428573,5000
3071.4285714285716,5000
2312.5,5000
1800.0,3000
1857.142857142857,0
1714.2857142857142,5000
2272.7272727272725,1000
1588.235294117647,1000
5000.0,3000
4636.363636363636,0
4000.0,2000
5090.909090909091,1000
3631.5789473684213,1000
2900.0,3000
3421.0526315789475,2000
1916.6666666666667,5000
4625.0,2000
4090.909090909091,6000
4000.0,5000
5090.909090909091,2000
2733.3333333333335,2000
4857.142857142857,2000
3363.6363636363635,2000
3631.5789473684213,1000
2333.3333333333335,1000
2923.076923076923,1000
1100.0,4000
3444.4444444444443,4000
1562.5,3000
2333.3333333333335,2000
2529.4117647058824,5000
1545.4545454545455,1000
2000.0,1000
1272.7272727272727,2000
1538.4615384615386,1000
2888.8888888888887,2000
