,insert,query,update,delete,getmore,dirty,used,flushes,vsize,res,net_in,net_out,conn,set,repl,time,arwa,arwb,cmda,cmdb,qrwa,qrwb
34,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,1.94G,209M,499b,38.1k,8,rs0,SEC,59:49.9,1,0,1,0,0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,1.94G,209M,1.02k,39.4k,8,rs0,SEC,59:50.9,1,0,4,0,0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,1.94G,209M,500b,38.1k,8,rs0,SEC,59:51.9,1,0,2,0,0,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,1.94G,209M,1.02k,39.3k,8,rs0,SEC,59:52.9,1,0,3,0,0,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,1.94G,209M,500b,38.2k,8,rs0,SEC,59:53.9,1,0,2,0,0,0
39,0.0,0.0,21.0,0.0,0.0,0.0,0.7,0,1.94G,209M,1.07k,39.8k,8,rs0,SEC,59:54.9,1,0,4,0,0,2
40,0.0,0.0,203.0,0.0,0.0,0.1,0.7,0,1.95G,217M,394b,30.1k,8,rs0,SEC,59:56.1,2,0,1,0,0,3
41,0.0,0.0,140.0,0.0,0.0,0.1,0.8,0,1.96G,226M,614b,23.7k,8,rs0,SEC,59:57.8,1,0,2,0,0,12
42,0.0,0.0,399.0,0.0,0.0,0.2,0.8,0,1.97G,233M,891b,68.0k,8,rs0,SEC,59:58.4,1,0,3,0,0,12
43,0.0,0.0,153.0,0.0,0.0,0.2,0.9,0,1.97G,239M,609b,26.7k,8,rs0,SEC,59:59.7,1,0,2,0,0,3
44,0.0,0.0,550.0,0.0,0.0,0.2,1.0,0,1.98G,250M,1.03k,79.0k,8,rs0,SEC,00:00.2,1,0,4,0,0,14
45,0.0,0.0,210.0,0.0,0.0,0.3,1.0,0,1.99G,263M,714b,27.6k,8,rs0,SEC,00:01.7,1,1,2,0,0,14
46,0.0,0.0,772.0,0.0,0.0,0.3,1.0,0,1.99G,263M,2.58k,181k,8,rs0,SEC,00:01.9,1,0,13,0,0,0
47,0.0,0.0,183.0,0.0,0.0,0.4,1.1,0,2.01G,276M,499b,19.3k,8,rs0,SEC,00:03.9,2,0,1,0,0,4
48,0.0,0.0,169.0,0.0,0.0,0.3,1.2,1,2.02G,290M,990b,37.0k,8,rs0,SEC,00:05.0,1,0,4,0,0,10
49,0.0,0.0,65014.0,0.0,0.0,0.3,1.2,0,2.02G,290M,127k,9.00m,8,rs0,SEC,00:05.0,1,0,684,0,0,0
50,0.0,0.0,137.0,0.0,0.0,0.2,1.4,0,2.05G,314M,164b,12.5k,8,rs0,SEC,00:08.0,1,0,0,0,0,12
51,0.0,0.0,652.0,0.0,0.0,0.2,1.4,0,2.05G,324M,3.13k,78.2k,8,rs0,SEC,00:08.6,1,0,12,0,0,6
52,0.0,0.0,89.0,0.0,0.0,0.4,1.7,0,2.09G,356M,191b,13.3k,8,rs0,SEC,00:11.5,1,0,1,0,0,16
53,0.0,0.0,403.0,0.0,0.0,0.5,1.7,0,2.09G,364M,590b,18.4k,8,rs0,SEC,00:14.1,1,0,2,0,0,10
54,0.0,0.0,7622.0,0.0,0.0,0.6,1.9,0,2.12G,385M,13.8k,341k,8,rs0,SEC,00:14.2,2,0,54,0,0,13
55,0.0,0.0,220.0,0.0,0.0,0.7,1.9,0,2.13G,398M,307b,21.5k,8,rs0,SEC,00:16.0,2,0,1,0,0,12
56,0.0,0.0,119.0,0.0,0.0,0.8,2.1,0,2.15G,417M,373b,14.4k,8,rs0,SEC,00:18.7,1,0,1,0,0,15
57,0.0,0.0,5682.0,0.0,0.0,0.8,2.2,0,2.16G,427M,10.2k,318k,8,rs0,SEC,00:18.9,1,0,40,0,0,11
58,0.0,0.0,32.0,0.0,0.0,0.9,2.2,0,2.16G,434M,413b,45.9k,8,rs0,SEC,00:19.7,1,0,2,0,0,0
59,0.0,0.0,1214.0,0.0,0.0,0.9,2.2,0,2.16G,434M,2.35k,180k,8,rs0,SEC,00:19.9,1,0,9,0,0,0
60,0.0,0.0,0.0,0.0,0.0,0.9,2.2,0,2.16G,434M,1.02k,39.4k,8,rs0,SEC,00:20.9,1,0,4,0,0,0
61,0.0,0.0,0.0,0.0,0.0,0.9,2.2,0,2.16G,434M,499b,38.1k,8,rs0,SEC,00:21.9,1,0,1,0,0,0
62,0.0,0.0,154.0,0.0,0.0,1.1,2.5,0,2.21G,478M,238b,9.21k,8,rs0,SEC,00:26.1,1,1,0,0,0,15
63,0.0,0.0,543.0,0.0,0.0,1.2,2.6,0,2.22G,492M,871b,20.4k,8,rs0,SEC,00:28.5,1,0,3,0,0,12
64,0.0,0.0,152712.0,0.0,0.0,1.2,2.7,0,2.22G,497M,405k,12.6m,8,rs0,SEC,00:28.5,1,0,1627,0,0,0
65,0.0,0.0,0.0,0.0,0.0,1.2,2.7,0,2.22G,497M,947b,105k,8,rs0,SEC,00:28.9,1,0,5,0,0,0
66,0.0,0.0,68.0,0.0,0.0,1.4,2.9,0,2.25G,530M,120b,9.22k,8,rs0,SEC,00:33.0,1,0,0,0,0,16
67,0.0,0.0,533.0,0.0,0.0,1.5,3.0,0,2.27G,546M,826b,19.6k,8,rs0,SEC,00:35.4,1,0,3,0,0,15
68,0.0,0.0,412.0,0.0,0.0,1.7,3.2,0,2.30G,576M,472b,15.6k,8,rs0,SEC,00:38.2,1,0,2,0,0,15
69,0.0,0.0,730.0,0.0,0.0,1.9,3.4,0,2.32G,599M,1.43k,33.9k,8,rs0,SEC,00:39.6,1,0,5,0,0,7
70,0.0,0.0,453.0,0.0,0.0,1.9,3.4,0,2.32G,600M,492b,34.8k,8,rs0,SEC,00:40.8,1,0,2,0,0,10
71,0.0,0.0,129024.0,0.0,0.0,1.9,3.4,0,2.33G,608M,345k,13.3m,8,rs0,SEC,00:40.8,1,0,1351,0,0,0
72,0.0,0.0,0.0,0.0,0.0,1.9,3.4,0,2.33G,608M,2.75k,364k,8,rs0,SEC,00:40.9,1,0,10,0,0,0
73,0.0,0.0,0.0,0.0,0.0,1.9,3.4,0,2.33G,608M,500b,38.2k,8,rs0,SEC,00:41.9,1,0,2,0,0,0
74,0.0,0.0,19.0,0.0,0.0,2.0,3.6,0,2.35G,628M,315b,12.2k,8,rs0,SEC,00:45.1,2,0,1,0,0,16
75,0.0,0.0,192242.0,0.0,0.0,2.0,3.6,0,2.35G,628M,332k,11.1m,8,rs0,SEC,00:45.1,1,0,1513,0,0,0
76,0.0,0.0,33.0,0.0,0.0,2.2,3.8,0,2.37G,658M,103b,7.92k,8,rs0,SEC,00:49.9,1,0,0,0,0,16
77,0.0,0.0,844.0,0.0,0.0,2.4,3.9,0,2.39G,680M,1.19k,22.3k,8,rs0,SEC,00:52.3,2,0,5,0,0,15
78,0.0,0.0,486.0,0.0,0.0,2.5,4.0,0,2.41G,697M,849b,28.9k,8,rs0,SEC,00:53.8,1,0,3,0,0,12
79,0.0,0.0,308.0,0.0,0.0,2.5,4.1,0,2.42G,706M,441b,24.8k,8,rs0,SEC,00:55.4,1,0,1,0,0,10
80,0.0,0.0,473.0,0.0,0.0,2.7,4.2,0,2.43G,724M,936b,34.9k,8,rs0,SEC,00:56.6,1,0,4,0,0,9
81,0.0,0.0,103925.0,0.0,0.0,2.7,4.2,0,2.43G,724M,278k,9.56m,8,rs0,SEC,00:56.6,1,0,1105,0,0,0
82,0.0,0.0,0.0,0.0,0.0,2.7,4.2,0,2.43G,724M,964b,128k,8,rs0,SEC,00:56.9,1,0,3,0,0,0
83,0.0,0.0,0.0,0.0,0.0,2.7,4.2,0,2.43G,724M,500b,38.2k,8,rs0,SEC,00:57.9,1,0,2,0,0,0
84,0.0,0.0,271.0,0.0,0.0,2.8,4.4,0,2.45G,741M,497b,18.5k,8,rs0,SEC,01:00.0,2,0,2,0,0,16
85,0.0,0.0,62349.0,0.0,0.0,2.8,4.4,0,2.45G,741M,290k,11.4m,8,rs0,SEC,01:00.0,1,0,1138,0,0,0
86,0.0,0.0,0.0,0.0,0.0,2.8,4.4,0,2.45G,741M,602b,46.0k,8,rs0,SEC,01:00.9,1,0,2,0,0,0
87,0.0,0.0,152.0,0.0,0.0,3.0,4.6,0,2.48G,774M,149b,10.5k,8,rs0,SEC,01:04.6,1,0,0,0,0,16
88,0.0,0.0,370.0,0.0,0.0,3.1,4.7,0,2.50G,788M,533b,13.2k,8,rs0,SEC,01:08.0,2,0,2,0,0,14
89,0.0,0.0,1170.0,0.0,0.0,3.2,4.8,0,2.51G,801M,2.22k,51.9k,8,rs0,SEC,01:08.9,1,0,9,0,0,1
90,0.0,0.0,119.0,0.0,0.0,3.3,4.9,0,2.53G,820M,186b,13.0k,8,rs0,SEC,01:11.9,1,0,1,0,0,16
91,0.0,0.0,351.0,0.0,0.0,3.4,5.0,0,2.54G,832M,804b,19.1k,8,rs0,SEC,01:14.4,1,0,3,0,0,13
92,0.0,0.0,435.0,0.0,0.0,3.5,5.2,0,2.56G,856M,522b,17.8k,8,rs0,SEC,01:16.8,1,0,2,0,0,15
93,0.0,0.0,602.0,0.0,0.0,3.7,5.3,0,2.58G,880M,932b,28.4k,8,rs0,SEC,01:18.5,1,0,4,0,0,9
94,0.0,0.0,1236.0,0.0,0.0,3.7,5.4,0,2.58G,882M,2.02k,79.2k,8,rs0,SEC,01:19.0,1,0,7,0,0,9
95,0.0,0.0,41203.0,0.0,0.0,3.7,5.4,0,2.58G,882M,187k,13.0m,8,rs0,SEC,01:19.0,1,0,1004,0,0,0
96,0.0,0.0,256.0,0.0,0.0,3.8,5.5,0,2.60G,899M,212b,16.2k,8,rs0,SEC,01:21.4,1,0,0,0,0,13
97,0.0,0.0,345.0,0.0,0.0,3.9,5.6,0,2.61G,912M,637b,24.6k,8,rs0,SEC,01:23.0,2,0,2,0,0,16
98,0.0,0.0,124400.0,0.0,0.0,3.9,5.6,0,2.61G,912M,414k,14.2m,8,rs0,SEC,01:23.0,1,0,1645,0,0,0
99,0.0,0.0,209.0,0.0,0.0,4.0,5.7,0,2.62G,929M,95b,12.7k,8,rs0,SEC,01:25.7,1,0,0,0,0,16
100,0.0,0.0,76576.0,0.0,0.0,4.1,5.7,0,2.63G,930M,262k,8.74m,8,rs0,SEC,01:25.7,1,0,1193,0,0,0
101,0.0,0.0,0.0,0.0,0.0,4.1,5.7,0,2.63G,930M,1.83k,243k,8,rs0,SEC,01:25.9,1,0,6,0,0,0
102,0.0,0.0,105.0,0.0,0.0,4.2,5.9,0,2.65G,957M,269b,10.4k,8,rs0,SEC,01:29.6,1,0,1,0,0,16
103,0.0,0.0,402.0,0.0,0.0,4.3,6.0,0,2.66G,966M,686b,20.9k,8,rs0,SEC,01:31.9,1,0,3,0,0,6
104,0.0,0.0,555.0,0.0,0.0,4.4,6.0,0,2.67G,977M,1.05k,26.3k,8,rs0,SEC,01:33.6,1,0,4,0,0,7
105,0.0,0.0,441.0,0.0,0.0,4.5,6.2,0,2.68G,992M,606b,34.6k,8,rs0,SEC,01:34.8,1,0,2,0,0,12
106,0.0,0.0,82838.0,0.0,0.0,4.5,6.2,0,2.68G,992M,194k,7.61m,8,rs0,SEC,01:34.8,1,0,761,0,0,0
107,0.0,0.0,0.0,0.0,0.0,4.6,6.2,0,2.70G,1005M,124b,13.8k,8,rs0,SEC,01:37.4,1,0,0,0,0,3
108,0.0,0.0,382205.0,0.0,0.0,4.6,6.3,0,2.70G,1012M,417k,14.4m,8,rs0,SEC,01:37.4,1,0,1660,0,0,0
109,0.0,0.0,0.0,0.0,0.0,4.6,6.3,0,2.70G,1012M,1.06k,80.9k,8,rs0,SEC,01:37.9,1,0,4,0,0,0
110,0.0,0.0,101.0,0.0,0.0,4.7,6.4,0,2.72G,1.01G,268b,10.0k,8,rs0,SEC,01:41.9,2,0,1,0,0,16
111,0.0,0.0,604.0,0.0,0.0,4.9,6.6,0,2.75G,1.03G,903b,24.3k,8,rs0,SEC,01:43.8,1,0,3,0,0,15
112,0.0,0.0,718.0,0.0,0.0,5.0,6.7,0,2.76G,1.04G,849b,36.3k,8,rs0,SEC,01:45.0,1,0,3,0,0,11
113,0.0,0.0,234.0,0.0,0.0,4.9,6.7,0,2.77G,1.05G,528b,19.9k,8,rs0,SEC,01:47.0,2,0,2,0,0,16
114,0.0,0.0,483.0,0.0,0.0,5.0,6.7,0,2.77G,1.05G,952b,32.8k,8,rs0,SEC,01:48.4,1,0,3,0,0,9
115,0.0,0.0,118926.0,0.0,0.0,5.0,6.8,0,2.78G,1.06G,270k,10.4m,8,rs0,SEC,01:48.4,1,0,1057,0,0,0
116,0.0,0.0,133.0,0.0,0.0,5.0,6.9,0,2.79G,1.07G,216b,15.1k,8,rs0,SEC,01:50.9,2,0,1,0,0,15
117,0.0,0.0,169529.0,0.0,0.0,5.0,6.9,0,2.79G,1.08G,280k,9.65m,8,rs0,SEC,01:50.9,1,0,1115,0,0,0
118,0.0,0.0,271.0,0.0,0.0,5.0,7.0,0,2.80G,1.09G,270b,20.7k,8,rs0,SEC,01:52.8,1,0,1,0,0,3
119,0.0,0.0,425.0,0.0,0.0,5.0,7.1,0,2.81G,1.09G,1.09k,42.0k,8,rs0,SEC,01:53.7,1,0,4,0,0,15
120,0.0,0.0,1163.0,0.0,0.0,5.0,7.1,0,2.81G,1.09G,3.63k,278k,8,rs0,SEC,01:53.9,1,0,14,0,0,0
121,0.0,0.0,16.0,0.0,0.0,5.0,7.2,0,2.84G,1.12G,243b,9.06k,8,rs0,SEC,01:58.3,1,1,1,0,0,15
122,0.0,0.0,680.0,0.0,0.0,5.0,7.4,0,2.85G,1.14G,817b,19.4k,8,rs0,SEC,02:00.8,1,0,3,0,0,16
123,0.0,0.0,11280.0,0.0,0.0,5.0,7.4,0,2.85G,1.14G,16.2k,544k,8,rs0,SEC,02:00.8,1,0,74,0,0,1
124,0.0,0.0,46.0,0.0,0.0,5.0,7.4,0,2.86G,1.14G,4.07k,541k,8,rs0,SEC,02:00.9,1,0,15,0,0,1
125,0.0,0.0,229.0,0.0,0.0,5.0,7.5,0,2.88G,1.16G,234b,16.4k,8,rs0,SEC,02:03.3,1,0,1,0,0,16
126,0.0,0.0,485.0,0.0,0.0,5.0,7.6,0,2.88G,1.16G,1.03k,34.5k,8,rs0,SEC,02:04.6,2,0,4,0,0,16
127,0.0,0.0,57553.0,0.0,0.0,5.0,7.6,0,2.88G,1.16G,192k,7.53m,8,rs0,SEC,02:04.6,1,0,752,0,0,0
128,0.0,0.0,31.0,0.0,0.0,5.0,7.6,1,2.89G,1.17G,144b,16.0k,8,rs0,SEC,02:06.8,1,0,0,0,0,16
129,0.0,0.0,205971.0,0.0,0.0,5.0,7.6,0,2.89G,1.17G,377k,13.0m,8,rs0,SEC,02:06.8,1,0,1501,0,0,0
130,0.0,0.0,0.0,0.0,0.0,5.0,7.6,0,2.89G,1.17G,3.43k,455k,8,rs0,SEC,02:06.9,1,0,13,0,0,0
131,0.0,0.0,356.0,0.0,0.0,3.1,7.7,0,2.91G,1.19G,266b,20.3k,8,rs0,SEC,02:08.7,1,0,1,0,0,10
132,0.0,0.0,962.0,0.0,0.0,2.9,7.7,0,2.91G,1.19G,8.95k,333k,8,rs0,SEC,02:08.9,1,0,41,0,0,0
133,0.0,0.0,0.0,0.0,0.0,1.8,7.7,0,2.91G,1.19G,499b,38.2k,8,rs0,SEC,02:09.9,1,0,1,0,0,0
134,0.0,0.0,84.0,0.0,0.0,0.5,8.0,0,2.95G,1.23G,183b,7.09k,8,rs0,SEC,02:15.4,1,1,0,0,0,15
135,0.0,0.0,1433.0,0.0,0.0,0.6,8.1,0,2.96G,1.24G,1.44k,32.2k,8,rs0,SEC,02:17.0,1,0,6,0,0,12
136,0.0,0.0,332.0,0.0,0.0,0.8,8.2,0,2.98G,1.26G,465b,18.0k,8,rs0,SEC,02:19.2,2,0,1,0,0,4
137,0.0,0.0,339449.0,0.0,0.0,0.9,8.3,0,2.98G,1.26G,430k,14.2m,8,rs0,SEC,02:19.2,1,0,1960,0,0,0
138,0.0,0.0,0.0,0.0,0.0,0.9,8.3,0,2.98G,1.26G,786b,60.2k,8,rs0,SEC,02:19.9,1,0,3,0,0,0
139,0.0,0.0,47.0,0.0,0.0,1.1,8.4,0,3.01G,1.29G,194b,7.51k,8,rs0,SEC,02:25.1,1,0,0,0,0,16
140,0.0,0.0,615672.0,0.0,0.0,1.2,8.5,0,3.02G,1.30G,771k,17.3m,8,rs0,SEC,02:25.1,1,0,3336,0,0,0
141,0.0,0.0,0.0,0.0,0.0,1.2,8.5,0,3.02G,1.30G,675b,51.7k,8,rs0,SEC,02:25.9,1,0,2,0,0,0
142,0.0,0.0,9.0,0.0,0.0,1.6,8.8,0,3.06G,1.34G,180b,6.97k,8,rs0,SEC,02:31.5,1,1,0,0,0,15
143,0.0,0.0,3847.0,0.0,0.0,1.7,8.9,0,3.07G,1.35G,2.83k,63.5k,8,rs0,SEC,02:32.3,1,0,12,0,0,16
144,0.0,0.0,36176.0,0.0,0.0,1.7,8.9,0,3.07G,1.35G,321k,12.4m,8,rs0,SEC,02:32.3,1,0,1258,0,0,0
145,0.0,0.0,0.0,0.0,0.0,1.7,8.9,0,3.07G,1.35G,502b,66.7k,8,rs0,SEC,02:32.9,1,0,1,0,0,0
146,0.0,0.0,172.0,0.0,0.0,1.9,9.1,0,3.09G,1.37G,175b,13.4k,8,rs0,SEC,02:35.7,1,0,0,0,0,16
147,0.0,0.0,260.0,0.0,0.0,2.0,9.2,0,3.10G,1.38G,420b,14.1k,8,rs0,SEC,02:38.8,1,0,1,0,0,7
148,0.0,0.0,2074.0,0.0,0.0,2.1,9.3,0,3.12G,1.40G,2.81k,65.7k,8,rs0,SEC,02:39.6,1,0,12,0,0,8
149,0.0,0.0,105191.0,0.0,0.0,2.1,9.3,0,3.12G,1.40G,149k,11.4m,8,rs0,SEC,02:39.6,1,0,594,0,0,0
150,0.0,0.0,0.0,0.0,0.0,2.1,9.3,0,3.12G,1.40G,944b,126k,8,rs0,SEC,02:39.9,1,0,3,0,0,0
151,0.0,0.0,208.0,0.0,0.0,2.3,9.4,0,3.13G,1.41G,344b,13.3k,8,rs0,SEC,02:42.8,1,0,1,0,0,14
152,0.0,0.0,292525.0,0.0,0.0,2.4,9.4,0,3.14G,1.42G,418k,14.2m,8,rs0,SEC,02:42.8,1,0,1662,0,0,0
153,0.0,0.0,0.0,0.0,0.0,2.4,9.4,0,3.14G,1.42G,7.83k,1.04m,8,rs0,SEC,02:42.9,1,0,29,0,0,0
154,0.0,0.0,185.0,0.0,0.0,2.5,9.5,0,3.15G,1.43G,151b,11.6k,8,rs0,SEC,02:46.2,1,0,0,0,0,7
155,0.0,0.0,7690.0,0.0,0.0,2.5,9.6,0,3.16G,1.44G,19.7k,479k,8,rs0,SEC,02:46.3,1,0,85,0,0,1
156,0.0,0.0,67.0,0.0,0.0,2.7,9.7,0,3.18G,1.46G,142b,10.9k,8,rs0,SEC,02:49.8,1,0,0,0,0,16
157,0.0,0.0,561.0,0.0,0.0,2.8,9.8,0,3.19G,1.47G,898b,27.4k,8,rs0,SEC,02:51.5,1,0,4,0,0,14
158,0.0,0.0,997.0,0.0,0.0,2.9,9.9,0,3.20G,1.48G,1.25k,42.5k,8,rs0,SEC,02:52.5,1,0,4,0,0,16
159,0.0,0.0,147303.0,0.0,0.0,2.9,9.9,0,3.20G,1.48G,337k,13.0m,8,rs0,SEC,02:52.5,1,0,1321,0,0,0
160,0.0,0.0,0.0,0.0,0.0,2.9,9.9,0,3.20G,1.48G,754b,100k,8,rs0,SEC,02:52.9,1,0,2,0,0,0
161,0.0,0.0,0.0,0.0,0.0,2.9,9.9,0,3.20G,1.48G,499b,38.2k,8,rs0,SEC,02:53.9,1,0,1,0,0,0
162,0.0,0.0,35.0,0.0,0.0,3.2,10.1,0,3.24G,1.52G,170b,6.34k,8,rs0,SEC,03:00.2,1,0,0,0,0,16
163,0.0,0.0,6712.0,0.0,0.0,3.3,10.2,0,3.25G,1.53G,7.21k,132k,8,rs0,SEC,03:00.6,1,0,30,0,0,11
164,0.0,0.0,66.0,0.0,0.0,3.4,10.3,0,3.26G,1.54G,130b,9.95k,8,rs0,SEC,03:04.5,2,0,0,0,0,16
165,0.0,0.0,394504.0,0.0,0.0,3.5,10.4,0,3.27G,1.55G,694k,16.1m,8,rs0,SEC,03:04.5,1,0,3265,0,0,0
166,0.0,0.0,31.0,0.0,0.0,3.7,10.5,0,3.29G,1.57G,92b,10.3k,8,rs0,SEC,03:07.9,1,0,0,0,0,16
167,0.0,0.0,1044.0,0.0,0.0,3.8,10.7,0,3.31G,1.59G,1.33k,31.6k,8,rs0,SEC,03:09.4,1,0,5,0,0,16
168,0.0,0.0,176221.0,0.0,0.0,3.8,10.7,0,3.31G,1.59G,190k,10.2m,8,rs0,SEC,03:09.4,1,0,953,0,0,0
169,0.0,0.0,72.0,0.0,0.0,4.0,10.8,0,3.33G,1.61G,67b,8.94k,8,rs0,SEC,03:13.4,1,0,0,0,0,16
170,0.0,0.0,779.0,0.0,0.0,4.1,10.9,0,3.34G,1.63G,1.09k,24.8k,8,rs0,SEC,03:15.4,1,0,4,0,0,16
171,0.0,0.0,162211.0,0.0,0.0,4.2,10.9,0,3.34G,1.63G,335k,11.2m,8,rs0,SEC,03:15.4,1,0,1527,0,0,0
172,0.0,0.0,58.0,0.0,0.0,4.3,11.1,0,3.36G,1.64G,96b,12.8k,8,rs0,SEC,03:18.2,1,0,0,0,0,16
173,0.0,0.0,957.0,0.0,0.0,4.3,11.1,0,3.36G,1.65G,1.49k,37.5k,8,rs0,SEC,03:19.3,1,0,5,0,0,9
174,0.0,0.0,129948.0,0.0,0.0,4.4,11.1,0,3.37G,1.65G,236k,12.6m,8,rs0,SEC,03:19.3,1,0,1189,0,0,0
175,0.0,0.0,96.0,0.0,0.0,4.6,11.3,0,3.39G,1.67G,86b,11.5k,8,rs0,SEC,03:22.4,1,0,0,0,0,16
176,0.0,0.0,1257.0,0.0,0.0,4.7,11.3,0,3.40G,1.68G,1.88k,44.6k,8,rs0,SEC,03:23.5,1,0,7,0,0,16
177,0.0,0.0,125191.0,0.0,0.0,4.7,11.3,0,3.40G,1.68G,130k,10.1m,8,rs0,SEC,03:23.5,1,0,520,0,0,0
