insert,query,update,delete,getmore,command,dirty,used,flushes,vsize,res,qrw,arw,net_in,net_out,conn,set,repl,time
*0,*0,*0,*0,0,72|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,10.8k,501k,8,rs0,PRI,Nov,26,20:31:44.410
*0,*0,*0,*0,0,65|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,10.2k,427k,8,rs0,PRI,Nov,26,20:31:45.411
*0,*0,*0,*0,2,80|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,16.1k,443k,8,rs0,PRI,Nov,26,20:31:46.409
*0,*0,*0,*0,0,70|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,10.9k,465k,8,rs0,PRI,Nov,26,20:31:47.409
*0,*0,*0,*0,0,68|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,10.4k,463k,8,rs0,PRI,Nov,26,20:31:48.411
*0,*0,*0,*0,0,71|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,10.9k,465k,8,rs0,PRI,Nov,26,20:31:49.411
*0,*0,*0,*0,0,69|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,10.4k,464k,8,rs0,PRI,Nov,26,20:31:50.409
*0,*0,*0,*0,0,73|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,13.2k,466k,8,rs0,PRI,Nov,26,20:31:51.411
*0,*0,*0,*0,0,74|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.1k,501k,8,rs0,PRI,Nov,26,20:31:52.410
*0,*0,*0,*0,0,72|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.0k,466k,8,rs0,PRI,Nov,26,20:31:53.409
*0,*0,*0,*0,0,66|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,10.1k,428k,9,rs0,PRI,Nov,26,20:31:54.411
*0,*0,*0,*0,0,68|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,10.5k,463k,8,rs0,PRI,Nov,26,20:31:55.409
*0,*0,*0,*0,3,74|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,16.2k,468k,8,rs0,PRI,Nov,26,20:31:56.409
*0,*0,*0,*0,0,71|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.1k,433k,8,rs0,PRI,Nov,26,20:31:57.411
*0,*0,*0,*0,0,72|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.0k,434k,9,rs0,PRI,Nov,26,20:31:58.409
*0,*0,*0,*0,0,73|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.2k,501k,8,rs0,PRI,Nov,26,20:31:59.410
*0,*0,*0,*0,0,74|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.1k,501k,8,rs0,PRI,Nov,26,20:32:00.410
*0,*0,*0,*0,1,79|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,13.9k,505k,8,rs0,PRI,Nov,26,20:32:01.409
*0,*0,*0,*0,0,73|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.1k,500k,8,rs0,PRI,Nov,26,20:32:02.410
*0,*0,*0,*0,0,77|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.7k,504k,8,rs0,PRI,Nov,26,20:32:03.409
*0,*0,*0,*0,0,63|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,9.63k,425k,8,rs0,PRI,Nov,26,20:32:04.411
*0,*0,*0,*0,0,78|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,12.1k,441k,8,rs0,PRI,Nov,26,20:32:05.409
*0,*0,*0,*0,1,77|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,15.6k,504k,8,rs0,PRI,Nov,26,20:32:06.409
*0,*0,*0,*0,0,76|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.6k,503k,8,rs0,PRI,Nov,26,20:32:07.409
*0,*0,*0,*0,0,73|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.1k,501k,8,rs0,PRI,Nov,26,20:32:08.409
*0,*0,*0,*0,0,75|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,11.6k,502k,8,rs0,PRI,Nov,26,20:32:09.410
*0,*0,*0,*0,0,69|0,0.0%,1.0%,0,1.99G,254M,0|0,1|0,10.4k,464k,8,rs0,PRI,Nov,26,20:32:10.409
