insert,query,update,delete,getmore,command,dirty,used,flushes,vsize,res,qrw,arw,net_in,net_out,conn,set,repl,time
*0,*0,*0,*0,0,5|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.08k,39.8k,8,rs0,SEC,Nov,26,18:15:58.241
*0,*0,*0,*0,0,1|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,499b,37.8k,8,rs0,SEC,Nov,26,18:15:59.243
*0,*0,*0,*0,0,4|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.1k,8,rs0,SEC,Nov,26,18:16:00.242
*0,*0,*0,*0,0,2|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,500b,37.9k,8,rs0,SEC,Nov,26,18:16:01.241
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:02.242
*0,*0,*0,*0,0,2|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,500b,37.9k,8,rs0,SEC,Nov,26,18:16:03.241
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:04.242
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,558b,38.5k,8,rs0,SEC,Nov,26,18:16:05.241
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:06.242
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,558b,38.6k,8,rs0,SEC,Nov,26,18:16:07.241
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:08.241
*0,*0,*0,*0,0,1|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,499b,37.8k,8,rs0,SEC,Nov,26,18:16:09.241
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:10.242
*0,*0,*0,*0,0,2|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,500b,37.9k,8,rs0,SEC,Nov,26,18:16:11.240
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:12.243
*0,*0,*0,*0,0,2|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,500b,37.9k,8,rs0,SEC,Nov,26,18:16:13.241
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:14.242
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,558b,38.5k,8,rs0,SEC,Nov,26,18:16:15.242
*0,*0,*0,*0,0,4|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.1k,8,rs0,SEC,Nov,26,18:16:16.241
*0,*0,*0,*0,0,2|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,557b,38.5k,8,rs0,SEC,Nov,26,18:16:17.241
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:18.242
*0,*0,*0,*0,0,2|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,500b,37.9k,8,rs0,SEC,Nov,26,18:16:19.241
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:20.241
*0,*0,*0,*0,0,1|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,499b,37.8k,8,rs0,SEC,Nov,26,18:16:21.241
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:22.242
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,555b,38.6k,8,rs0,SEC,Nov,26,18:16:23.240
*0,*0,*0,*0,0,3|0,0.0%,0.0%,1,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:24.241
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,558b,38.5k,8,rs0,SEC,Nov,26,18:16:25.241
*0,*0,*0,*0,0,5|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.08k,39.8k,8,rs0,SEC,Nov,26,18:16:26.241
*0,*0,*0,*0,0,2|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,556b,38.4k,8,rs0,SEC,Nov,26,18:16:27.243
*0,*0,*0,*0,0,4|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:28.242
*0,*0,*0,*0,0,2|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,500b,37.8k,8,rs0,SEC,Nov,26,18:16:29.242
*0,*0,*0,*0,0,3|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.0k,8,rs0,SEC,Nov,26,18:16:30.242
*0,*0,*0,*0,0,2|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,500b,37.8k,8,rs0,SEC,Nov,26,18:16:31.241
*0,*0,*0,*0,0,4|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,1.02k,39.1k,8,rs0,SEC,Nov,26,18:16:32.241
*0,*0,*0,*0,0,1|0,0.0%,0.0%,0,1.82G,109M,0|0,1|0,499b,37.8k,8,rs0,SEC,Nov,26,18:16:33.241
