usr,sys,idl,wai,stl,read,writ,recv,send,in,out,int,csw,
14,6,1,79,0,6048k,408k,59k,212k,0,0,4306,4703
15,4,0,81,0,6016k,364k,45k,189k,0,0,4006,4601
13,3,0,84,0,6004k,312k,53k,192k,0,0,3553,4188
14,4,0,82,0,5916k,224k,43k,181k,0,0,3586,3960
11,3,0,86,0,6244k,256k,52k,186k,0,0,3474,4090
11,2,0,87,0,6332k,304k,32k,173k,0,0,3314,3844
16,3,0,80,0,6376k,332k,48k,219k,0,0,4144,4711
15,5,1,79,0,6068k,1160k,56k,189k,0,0,3878,4106
11,2,1,86,0,6140k,2168k,41k,158k,0,0,3447,4292
15,3,0,81,0,6544k,328k,47k,202k,0,0,3843,4447
15,5,0,80,0,6464k,200k,47k,213k,0,0,3766,4161
13,3,0,84,0,6536k,368k,72k,235k,0,0,3861,4232
15,4,0,81,0,6164k,1328k,49k,164k,0,0,4075,4651
15,5,0,80,0,6300k,192k,47k,210k,0,0,3930,4362
14,4,0,82,0,6472k,644k,52k,213k,0,0,3833,4202
10,3,1,86,0,6488k,352k,51k,196k,0,0,3444,3998
17,3,0,80,0,6372k,444k,49k,192k,0,0,4044,4594
11,3,0,86,0,6532k,252k,43k,193k,0,0,3451,4004
14,3,4,79,0,6384k,412k,46k,180k,0,0,3719,4366
16,3,0,80,0,6108k,1308k,43k,181k,0,0,4038,4660
15,5,0,80,0,6444k,272k,50k,210k,0,0,3877,4275
15,4,4,77,0,6396k,472k,53k,183k,0,0,4087,4753
15,4,2,79,0,6012k,1696k,34k,178k,0,0,3670,4133
15,5,1,79,0,6220k,728k,82k,206k,0,0,4239,4818
15,4,2,79,0,6216k,672k,25k,144k,0,0,3976,4800
16,4,0,80,0,6692k,252k,53k,246k,0,0,4015,4312
15,4,1,80,0,6376k,304k,68k,218k,0,0,4226,4852
15,4,0,81,0,6720k,384k,71k,254k,0,0,4213,4664
15,5,0,80,0,6760k,460k,64k,224k,0,0,4109,4473
16,3,0,81,0,6740k,352k,46k,192k,0,0,3935,4569
14,4,0,82,0,6588k,252k,33k,178k,0,0,3874,4322
12,3,0,85,0,7148k,440k,51k,198k,0,0,3604,4085
16,4,2,78,0,6396k,1880k,38k,174k,0,0,4051,4847
16,4,1,79,0,6484k,1196k,53k,189k,0,0,4218,4959
8,2,2,89,0,6588k,1188k,40k,172k,0,0,3176,4145
15,4,1,80,0,6632k,1588k,44k,192k,0,0,3810,4239
16,4,0,80,0,6644k,928k,53k,213k,0,0,4086,4634
16,3,1,79,0,6700k,1344k,47k,180k,0,0,3874,4193
16,4,0,80,0,6656k,1992k,46k,182k,0,0,4202,4959
8,2,0,90,0,6516k,248k,54k,230k,0,0,3368,3971
15,4,0,80,0,7016k,268k,54k,220k,0,0,4055,4292
15,4,0,81,0,6796k,236k,66k,250k,0,0,4070,4416
15,5,0,80,0,7080k,232k,59k,231k,0,0,4392,4963
15,4,0,81,0,6648k,264k,60k,230k,0,0,4105,4413
15,4,0,81,0,6752k,404k,55k,195k,0,0,3983,4503
16,4,0,80,0,6712k,964k,48k,192k,0,0,3847,4339
16,3,5,76,0,6508k,944k,47k,173k,0,0,4306,5275
17,3,0,80,0,6812k,744k,46k,178k,0,0,4198,4826
15,4,0,81,0,6780k,380k,41k,188k,0,0,3962,4558
10,3,0,87,0,6928k,312k,46k,188k,0,0,3356,3881
16,4,2,79,0,6680k,356k,49k,203k,0,0,4189,4899
15,5,0,80,0,6536k,932k,42k,196k,0,0,4156,4649
16,5,1,79,0,7168k,284k,80k,294k,0,0,4379,4819
16,3,2,79,0,7096k,408k,84k,232k,0,0,4370,4879
16,4,0,80,0,7140k,252k,71k,259k,0,0,4610,5259
16,4,0,80,0,6968k,244k,64k,243k,0,0,4261,4783
16,4,0,79,0,7224k,972k,82k,239k,0,0,4449,5063
16,3,0,81,0,6920k,476k,50k,227k,0,0,4058,4421
17,4,0,80,0,6944k,252k,65k,222k,0,0,4300,4865
12,3,1,84,0,6760k,412k,39k,187k,0,0,3783,4571
16,4,0,79,0,6804k,700k,52k,224k,0,0,4195,4718
15,4,0,81,0,7140k,308k,55k,202k,0,0,3876,4461
15,4,0,81,0,6964k,340k,44k,207k,0,0,3840,4235
15,4,4,77,0,6312k,1332k,52k,166k,0,0,3928,4786
16,5,0,80,0,6816k,480k,33k,202k,0,0,3880,4427
14,4,0,81,0,7208k,148k,58k,227k,0,0,3820,4205
13,4,4,80,0,6656k,1040k,44k,181k,0,0,3847,4739
17,4,0,79,0,6816k,964k,74k,270k,0,0,4264,4790
17,4,0,80,0,7228k,180k,84k,280k,0,0,4687,5507
18,4,0,79,0,7412k,148k,56k,248k,0,0,4200,4493
14,3,2,81,0,7124k,212k,80k,270k,0,0,4002,4291
15,5,3,77,0,6048k,1756k,55k,120k,0,0,3668,4101
16,4,0,80,0,6572k,936k,41k,188k,0,0,4106,4782
16,3,5,76,0,6172k,1448k,35k,151k,0,0,4236,5265
16,4,0,79,0,6796k,472k,53k,221k,0,0,4094,4668
5,2,0,93,0,7524k,260k,43k,205k,0,0,3004,3768
16,4,0,80,0,7416k,208k,56k,233k,0,0,4238,4846
16,4,2,79,0,6940k,460k,50k,201k,0,0,3957,4654
17,4,0,80,0,7352k,196k,49k,210k,0,0,4021,4489
16,4,10,70,0,6388k,1948k,46k,153k,0,0,3907,4534
15,4,3,78,0,6876k,612k,51k,210k,0,0,4222,5198
10,3,0,86,0,7432k,88k,50k,242k,0,0,3767,4531
16,4,0,80,0,7164k,172k,65k,255k,0,0,4268,4795
