,insert,query,update,delete,getmore,dirty,used,flushes,vsize,res,net_in,net_out,conn,set,repl,time,arwa,arwb,cmda,cmdb,qrwa,qrwb
31,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,1.83G,106M,983b,37.8k,8,rs0,SEC,03:16.6,1,0,3,0,0,2
32,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0,1.84G,112M,576b,40.3k,8,rs0,SEC,03:17.5,1,0,3,0,0,1
33,0.0,0.0,112.0,0.0,0.0,0.0,0.1,0,1.84G,120M,974b,37.8k,8,rs0,SEC,03:18.6,1,0,3,0,0,1
34,0.0,0.0,48.0,0.0,0.0,0.1,0.1,0,1.85G,126M,291b,22.3k,8,rs0,SEC,03:20.3,2,0,1,0,0,13
35,0.0,0.0,99.0,0.0,0.0,0.1,0.1,0,1.85G,130M,1.21k,46.8k,8,rs0,SEC,03:21.2,1,0,4,0,0,7
36,0.0,0.0,60.0,0.0,0.0,0.1,0.2,0,1.86G,133M,353b,27.1k,8,rs0,SEC,03:22.6,1,0,1,0,0,5
37,0.0,0.0,90.0,0.0,0.0,0.1,0.2,0,1.86G,140M,985b,38.2k,8,rs0,SEC,03:23.6,2,0,3,0,0,15
38,0.0,0.0,119.0,0.0,0.0,0.1,0.2,0,1.87G,143M,704b,54.0k,8,rs0,SEC,03:24.3,2,0,2,0,0,12
39,0.0,0.0,240.0,0.0,0.0,0.1,0.3,0,1.87G,147M,3.45k,129k,8,rs0,SEC,03:24.6,1,0,16,0,0,1
40,0.0,0.0,79.0,0.0,0.0,0.1,0.3,0,1.87G,149M,532b,40.8k,8,rs0,SEC,03:25.6,1,0,2,0,0,1
41,0.0,0.0,109.0,0.0,0.0,0.2,0.3,0,1.88G,154M,1.01k,39.1k,8,rs0,SEC,03:26.6,1,0,3,0,0,1
42,0.0,0.0,77.0,0.0,0.0,0.2,0.3,0,1.88G,158M,538b,37.7k,8,rs0,SEC,03:27.6,1,0,2,0,0,1
43,0.0,0.0,39.0,0.0,0.0,0.2,0.4,0,1.88G,162M,484b,18.8k,8,rs0,SEC,03:29.7,1,0,1,0,0,6
44,0.0,0.0,144.0,0.0,0.0,0.2,0.4,0,1.89G,165M,724b,55.5k,8,rs0,SEC,03:30.4,2,0,2,0,0,11
45,0.0,0.0,57.0,0.0,0.0,0.2,0.4,0,1.89G,171M,664b,25.8k,8,rs0,SEC,03:31.9,2,0,2,0,0,16
46,0.0,0.0,102.0,0.0,0.0,0.2,0.5,0,1.90G,175M,467b,36.4k,8,rs0,SEC,03:33.0,1,0,1,0,0,16
47,0.0,0.0,65.0,0.0,0.0,0.3,0.5,0,1.90G,179M,666b,25.8k,8,rs0,SEC,03:34.5,2,0,2,0,0,15
48,0.0,0.0,63.0,0.0,0.0,0.3,0.5,0,1.91G,183M,725b,24.0k,8,rs0,SEC,03:36.4,2,0,3,0,0,16
49,0.0,0.0,64.0,0.0,0.0,0.3,0.5,0,1.91G,188M,576b,22.7k,8,rs0,SEC,03:38.1,2,0,2,0,0,14
50,0.0,0.0,75.0,0.0,0.0,0.3,0.6,0,1.91G,193M,727b,24.1k,8,rs0,SEC,03:39.9,1,0,3,0,0,9
51,0.0,0.0,102.0,0.0,0.0,0.3,0.6,0,1.92G,199M,481b,27.2k,8,rs0,SEC,03:41.5,1,0,1,0,0,16
52,0.0,0.0,48.0,0.0,0.0,0.4,0.7,0,1.93G,206M,390b,15.2k,8,rs0,SEC,03:44.1,1,0,1,0,0,16
53,0.0,0.0,103.0,0.0,0.0,0.4,0.7,0,1.93G,213M,777b,24.3k,8,rs0,SEC,03:46.0,1,0,3,0,0,16
54,0.0,0.0,94.0,0.0,0.0,0.4,0.8,0,1.94G,222M,730b,24.5k,8,rs0,SEC,03:47.8,1,0,3,0,0,16
55,0.0,0.0,99.0,0.0,0.0,0.5,0.8,0,1.95G,227M,620b,20.8k,8,rs0,SEC,03:49.9,1,0,2,0,0,16
56,0.0,0.0,129.0,0.0,0.0,0.5,0.8,0,1.95G,231M,875b,30.2k,8,rs0,SEC,03:51.3,1,0,3,0,0,14
57,0.0,0.0,93.0,0.0,0.0,0.5,0.9,0,1.96G,236M,609b,23.6k,8,rs0,SEC,03:53.0,1,0,2,0,0,14
58,0.0,0.0,62.0,0.0,0.0,0.5,0.9,0,1.96G,242M,528b,18.0k,8,rs0,SEC,03:55.4,1,0,2,0,0,15
59,0.0,0.0,119.0,0.0,0.0,0.6,0.9,0,1.97G,247M,919b,30.8k,8,rs0,SEC,03:56.8,2,0,4,0,0,12
60,0.0,0.0,63.0,0.0,0.0,0.6,1.0,0,1.97G,255M,623b,21.2k,8,rs0,SEC,03:58.8,1,0,2,0,0,16
61,0.0,0.0,72.0,0.0,0.0,0.6,1.0,1,1.98G,259M,435b,14.3k,8,rs0,SEC,04:02.0,2,0,2,0,0,16
62,0.0,0.0,4791.0,0.0,0.0,0.1,1.1,0,1.99G,274M,23.0k,703k,8,rs0,SEC,04:02.1,1,0,103,0,0,6
63,0.0,0.0,21.0,0.0,0.0,0.1,1.1,0,2.00G,279M,242b,11.2k,8,rs0,SEC,04:05.3,2,0,0,0,0,16
64,0.0,0.0,1122.0,0.0,0.0,0.1,1.2,0,2.00G,283M,6.53k,199k,8,rs0,SEC,04:05.5,1,0,29,0,0,10
65,0.0,0.0,1146.0,0.0,0.0,0.1,1.2,0,2.00G,283M,50.2k,6.69m,8,rs0,SEC,04:05.5,1,0,191,0,0,0
66,0.0,0.0,26.0,0.0,0.0,0.1,1.2,0,2.00G,286M,508b,19.7k,8,rs0,SEC,04:07.5,1,0,1,0,0,16
67,0.0,0.0,251.0,0.0,0.0,0.1,1.2,0,2.00G,286M,2.26k,161k,8,rs0,SEC,04:07.8,1,0,12,0,0,0
68,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0,2.00G,286M,1.37k,53.0k,8,rs0,SEC,04:08.5,1,0,5,0,0,0
69,0.0,0.0,49.0,0.0,0.0,0.2,1.2,0,2.01G,296M,117b,9.02k,8,rs0,SEC,04:12.8,1,0,0,0,0,14
70,0.0,0.0,306.0,0.0,0.0,0.3,1.3,0,2.02G,308M,1.95k,46.4k,8,rs0,SEC,04:13.8,2,0,7,0,0,7
71,0.0,0.0,60.0,0.0,0.0,0.3,1.3,0,2.03G,308M,203b,15.9k,8,rs0,SEC,04:16.3,1,0,0,0,0,13
72,0.0,0.0,29632.0,0.0,0.0,0.3,1.4,0,2.03G,311M,439k,10.7m,8,rs0,SEC,04:16.3,1,0,1911,0,0,0
73,0.0,0.0,0.0,0.0,0.0,0.3,1.4,0,2.03G,311M,993b,132k,8,rs0,SEC,04:16.5,1,0,3,0,0,0
74,0.0,0.0,0.0,0.0,0.0,0.3,1.4,0,2.03G,311M,558b,39.1k,8,rs0,SEC,04:17.5,1,0,3,0,0,0
75,0.0,0.0,124.0,0.0,0.0,0.3,1.4,0,2.03G,314M,974b,37.8k,8,rs0,SEC,04:18.6,1,0,3,0,0,1
76,0.0,0.0,25.0,0.0,0.0,0.4,1.5,0,2.04G,327M,107b,8.25k,8,rs0,SEC,04:23.2,2,0,0,0,0,16
77,0.0,0.0,226.0,0.0,0.0,0.4,1.5,0,2.05G,335M,1.07k,24.3k,8,rs0,SEC,04:25.3,1,0,4,0,0,15
78,0.0,0.0,40666.0,0.0,0.0,0.4,1.5,0,2.05G,337M,332k,11.0m,8,rs0,SEC,04:25.3,1,0,1515,0,0,0
79,0.0,0.0,0.0,0.0,0.0,0.4,1.5,0,2.05G,337M,1.30k,174k,8,rs0,SEC,04:25.5,1,0,4,0,0,0
80,0.0,0.0,16.0,0.0,0.0,0.5,1.6,0,2.06G,343M,247b,9.58k,8,rs0,SEC,04:29.7,1,0,0,0,0,16
81,0.0,0.0,179.0,0.0,0.0,0.5,1.6,0,2.07G,353M,704b,21.5k,8,rs0,SEC,04:31.9,1,0,3,0,0,9
82,0.0,0.0,71680.0,0.0,0.0,0.5,1.7,0,2.07G,358M,320k,10.9m,8,rs0,SEC,04:31.9,1,0,1270,0,0,0
83,0.0,0.0,0.0,0.0,0.0,0.5,1.7,0,2.07G,358M,1.53k,59.4k,8,rs0,SEC,04:32.5,1,0,6,0,0,0
84,0.0,0.0,66.0,0.0,0.0,0.6,1.7,0,2.08G,361M,349b,26.8k,8,rs0,SEC,04:34.0,1,0,1,0,0,6
85,0.0,0.0,14.0,0.0,0.0,0.6,1.7,0,2.08G,361M,1.48k,65.0k,8,rs0,SEC,04:34.5,1,0,7,0,0,0
86,0.0,0.0,50.0,0.0,0.0,0.6,1.8,0,2.08G,369M,124b,9.51k,8,rs0,SEC,04:38.6,1,0,0,0,0,15
87,0.0,0.0,789.0,0.0,0.0,0.7,1.8,0,2.09G,379M,4.54k,107k,8,rs0,SEC,04:39.0,1,0,19,0,0,15
88,0.0,0.0,72.0,0.0,0.0,0.7,1.9,0,2.10G,383M,308b,23.6k,8,rs0,SEC,04:40.6,1,0,1,0,0,15
89,0.0,0.0,18482.0,0.0,0.0,0.7,1.9,0,2.10G,383M,248k,9.75m,8,rs0,SEC,04:40.6,1,0,972,0,0,0
90,0.0,0.0,0.0,0.0,0.0,0.7,1.9,0,2.10G,383M,562b,43.1k,8,rs0,SEC,04:41.5,1,0,2,0,0,0
91,0.0,0.0,66.0,0.0,0.0,0.7,1.9,0,2.10G,389M,514b,19.9k,8,rs0,SEC,04:43.5,1,0,2,0,0,13
92,0.0,0.0,5052.0,0.0,0.0,0.7,1.9,0,2.10G,389M,27.2k,2.08m,8,rs0,SEC,04:43.5,1,0,108,0,0,0
93,0.0,0.0,72.0,0.0,0.0,0.8,1.9,0,2.11G,397M,348b,13.0k,8,rs0,SEC,04:46.6,2,0,1,0,0,13
94,0.0,0.0,49711.0,0.0,0.0,0.8,2.0,0,2.12G,401M,221k,8.58m,8,rs0,SEC,04:46.6,1,0,868,0,0,0
95,0.0,0.0,0.0,0.0,0.0,0.8,2.0,0,2.12G,401M,619b,43.4k,8,rs0,SEC,04:47.5,1,0,3,0,0,0
96,0.0,0.0,68.0,0.0,0.0,0.8,2.0,0,2.12G,404M,738b,28.6k,8,rs0,SEC,04:48.9,1,0,2,0,0,6
97,0.0,0.0,4.0,0.0,0.0,0.8,2.0,0,2.12G,404M,805b,61.7k,8,rs0,SEC,04:49.5,1,0,3,0,0,0
98,0.0,0.0,46.0,0.0,0.0,0.9,2.1,0,2.13G,415M,272b,10.6k,8,rs0,SEC,04:53.3,1,0,1,0,0,16
99,0.0,0.0,238.0,0.0,0.0,0.9,2.1,0,2.14G,424M,737b,25.4k,8,rs0,SEC,04:55.0,2,0,2,0,0,3
100,0.0,0.0,50.0,0.0,0.0,0.9,2.1,0,2.14G,424M,383b,14.5k,8,rs0,SEC,04:57.8,1,0,1,0,0,11
101,0.0,0.0,118.0,0.0,0.0,1.0,2.2,0,2.15G,434M,676b,20.0k,8,rs0,SEC,05:00.2,1,0,3,0,0,16
102,0.0,0.0,321.0,0.0,0.0,1.0,2.3,0,2.16G,447M,1.42k,35.6k,8,rs0,SEC,05:01.4,1,0,5,0,0,16
103,0.0,0.0,163.0,0.0,0.0,1.0,2.3,0,2.16G,449M,484b,34.6k,8,rs0,SEC,05:02.6,1,0,2,0,0,14
104,0.0,0.0,24749.0,0.0,0.0,1.0,2.3,0,2.16G,449M,274k,10.6m,8,rs0,SEC,05:02.6,1,0,1076,0,0,0
105,0.0,0.0,25.0,0.0,0.0,1.1,2.3,0,2.16G,450M,518b,39.7k,8,rs0,SEC,05:03.5,1,0,2,0,0,0
106,0.0,0.0,0.0,0.0,0.0,1.1,2.3,0,2.16G,450M,1.08k,40.2k,8,rs0,SEC,05:04.5,1,0,4,0,0,0
107,0.0,0.0,0.0,0.0,0.0,1.1,2.3,0,2.16G,450M,500b,38.3k,8,rs0,SEC,05:05.5,1,0,2,0,0,0
108,0.0,0.0,26.0,0.0,0.0,1.1,2.4,0,2.17G,457M,225b,8.74k,8,rs0,SEC,05:10.1,1,0,0,0,0,16
109,0.0,0.0,338.0,0.0,0.0,1.2,2.5,0,2.18G,472M,918b,28.0k,8,rs0,SEC,05:11.7,1,0,4,0,0,16
110,0.0,0.0,94.0,0.0,0.0,1.2,2.5,0,2.18G,475M,486b,19.1k,8,rs0,SEC,05:13.8,1,0,1,0,0,16
111,0.0,0.0,44423.0,0.0,0.0,1.2,2.5,0,2.19G,479M,260k,8.84m,8,rs0,SEC,05:13.8,1,0,1033,0,0,0
112,0.0,0.0,68.0,0.0,0.0,1.2,2.5,0,2.19G,484M,709b,26.5k,8,rs0,SEC,05:15.4,1,0,3,0,0,15
113,0.0,0.0,395.0,0.0,0.0,1.2,2.5,0,2.19G,484M,2.95k,226k,8,rs0,SEC,05:15.5,1,0,11,0,0,0
114,0.0,0.0,5.0,0.0,0.0,1.3,2.6,0,2.20G,489M,166b,7.73k,8,rs0,SEC,05:20.2,1,0,0,0,0,16
115,0.0,0.0,220.0,0.0,0.0,1.3,2.6,0,2.21G,499M,896b,20.1k,8,rs0,SEC,05:22.8,1,0,3,0,0,9
116,0.0,0.0,557.0,0.0,0.0,1.4,2.7,0,2.22G,508M,2.07k,70.5k,8,rs0,SEC,05:23.4,1,0,8,0,0,15
117,0.0,0.0,38.0,0.0,0.0,1.4,2.7,0,2.22G,510M,221b,17.0k,8,rs0,SEC,05:25.7,1,0,0,0,0,11
118,0.0,0.0,345.0,0.0,0.0,1.4,2.8,0,2.22G,517M,1.53k,57.3k,8,rs0,SEC,05:26.4,1,0,7,0,0,15
119,0.0,0.0,580.0,0.0,0.0,1.4,2.8,0,2.22G,517M,6.04k,234k,8,rs0,SEC,05:26.5,1,0,23,0,0,0
120,0.0,0.0,33.0,0.0,0.0,1.5,2.8,0,2.23G,521M,156b,11.0k,8,rs0,SEC,05:30.1,1,0,0,0,0,12
121,0.0,0.0,237.0,0.0,0.0,1.5,2.8,0,2.24G,526M,1.16k,39.7k,8,rs0,SEC,05:31.2,2,0,4,0,0,14
122,0.0,0.0,200.0,0.0,0.0,1.5,2.9,0,2.24G,529M,1.88k,72.7k,8,rs0,SEC,05:31.7,1,0,7,0,0,13
123,0.0,0.0,9711.0,0.0,0.0,1.5,2.9,0,2.24G,529M,157k,12.0m,8,rs0,SEC,05:31.7,1,0,626,0,0,0
124,0.0,0.0,0.0,0.0,0.0,1.5,2.9,0,2.24G,529M,1.24k,48.3k,8,rs0,SEC,05:32.5,1,0,4,0,0,0
125,0.0,0.0,20.0,0.0,0.0,1.5,2.9,0,2.24G,534M,92b,7.12k,8,rs0,SEC,05:37.9,1,0,0,0,0,15
126,0.0,0.0,592.0,0.0,0.0,1.6,3.0,0,2.26G,548M,2.33k,51.3k,8,rs0,SEC,05:38.9,1,0,10,0,0,15
127,0.0,0.0,72.0,0.0,0.0,1.7,3.0,0,2.26G,554M,573b,22.2k,8,rs0,SEC,05:40.7,2,0,2,0,0,16
128,0.0,0.0,119.0,0.0,0.0,1.7,3.0,0,2.26G,554M,699b,24.1k,8,rs0,SEC,05:42.5,1,0,2,0,0,8
129,0.0,0.0,32967.0,0.0,0.0,1.7,3.1,0,2.26G,558M,232k,8.99m,8,rs0,SEC,05:42.5,1,0,909,0,0,0
130,0.0,0.0,0.0,0.0,0.0,1.7,3.1,0,2.26G,558M,13.4k,1.79m,8,rs0,SEC,05:42.5,1,0,50,0,0,0
131,0.0,0.0,38.0,0.0,0.0,1.7,3.1,0,2.27G,565M,120b,9.24k,8,rs0,SEC,05:46.7,1,0,0,0,0,15
132,0.0,0.0,125.0,0.0,0.0,1.8,3.2,0,2.28G,576M,621b,14.6k,8,rs0,SEC,05:50.0,2,0,2,0,0,16
133,0.0,0.0,109998.0,0.0,0.0,1.8,3.2,0,2.29G,582M,465k,13.2m,8,rs0,SEC,05:50.0,1,0,2080,0,0,0
134,0.0,0.0,62.0,0.0,0.0,1.8,3.2,0,2.29G,584M,789b,36.6k,8,rs0,SEC,05:51.0,1,0,3,0,0,15
135,0.0,0.0,29.0,0.0,0.0,1.9,3.3,0,2.30G,591M,193b,14.8k,8,rs0,SEC,05:53.6,1,0,0,0,0,16
136,0.0,0.0,80248.0,0.0,0.0,1.9,3.3,0,2.30G,591M,253k,9.97m,8,rs0,SEC,05:53.6,1,0,993,0,0,0
137,0.0,0.0,77.0,0.0,0.0,1.9,3.3,0,2.30G,594M,1.15k,43.1k,8,rs0,SEC,05:54.5,1,0,5,0,0,0
138,0.0,0.0,15.0,0.0,0.0,1.9,3.4,0,2.31G,601M,106b,8.14k,8,rs0,SEC,05:59.2,1,0,0,0,0,16
139,5.0,0.0,115.0,0.0,0.0,2.0,3.4,0,2.32G,609M,598b,13.9k,7,rs0,SEC,06:02.8,1,0,2,0,0,16
140,0.0,0.0,9805.0,0.0,0.0,2.1,3.5,0,2.33G,619M,53.6k,932k,8,rs0,SEC,06:02.9,1,0,284,0,0,1
141,0.0,0.0,52.0,0.0,0.0,2.1,3.5,0,2.33G,622M,267b,18.9k,8,rs0,SEC,06:04.9,1,0,1,0,0,3
142,498.0,0.0,31646.0,0.0,0.0,2.1,3.5,0,2.33G,624M,328k,10.8m,8,rs0,SEC,06:04.9,1,0,1495,0,0,0
143,3.0,0.0,13.0,0.0,0.0,2.1,3.5,0,2.33G,624M,525b,59.1k,8,rs0,SEC,06:05.5,1,0,3,0,0,0
144,0.0,0.0,70.0,0.0,0.0,2.1,3.6,0,2.34G,631M,355b,13.3k,8,rs0,SEC,06:08.6,1,0,1,0,0,16
145,0.0,0.0,85.0,0.0,0.0,2.2,3.6,0,2.34G,637M,541b,17.7k,8,rs0,SEC,06:11.1,1,0,2,0,0,16
146,0.0,0.0,431.0,0.0,0.0,2.2,3.6,0,2.35G,641M,1.75k,52.8k,8,rs0,SEC,06:12.0,1,0,7,0,0,9
147,0.0,0.0,20824.0,0.0,0.0,2.2,3.7,0,2.35G,643M,67.6k,9.01m,8,rs0,SEC,06:12.0,1,0,257,0,0,0
148,0.0,0.0,26.0,0.0,0.0,2.3,3.7,0,2.35G,649M,292b,11.4k,8,rs0,SEC,06:15.5,1,0,1,0,0,16
149,0.0,0.0,79421.0,0.0,0.0,2.3,3.7,0,2.35G,651M,470k,14.4m,8,rs0,SEC,06:15.5,1,0,2121,0,0,0
150,0.0,0.0,0.0,0.0,0.0,2.3,3.7,0,2.35G,651M,3.98k,530k,8,rs0,SEC,06:15.5,1,0,15,0,0,0
151,0.0,0.0,30.0,0.0,0.0,2.3,3.8,0,2.36G,657M,231b,8.97k,8,rs0,SEC,06:19.9,1,0,0,0,0,16
152,0.0,0.0,121702.0,0.0,0.0,2.3,3.8,0,2.37G,664M,450k,13.7m,8,rs0,SEC,06:19.9,1,0,2028,0,0,0
153,0.0,0.0,0.0,0.0,0.0,2.3,3.8,0,2.37G,664M,1.73k,67.0k,8,rs0,SEC,06:20.5,1,0,6,0,0,0
154,0.0,0.0,27.0,0.0,0.0,2.4,3.8,0,2.37G,670M,101b,7.77k,8,rs0,SEC,06:25.5,1,0,0,0,0,16
155,0.0,0.0,582.0,0.0,0.0,2.5,3.9,0,2.39G,683M,1.98k,45.9k,8,rs0,SEC,06:26.5,1,0,8,0,0,16
156,0.0,0.0,83.0,0.0,0.0,2.5,4.0,0,2.39G,688M,643b,25.3k,8,rs0,SEC,06:28.1,1,0,2,0,0,2
157,0.0,0.0,64313.0,0.0,0.0,2.5,4.0,0,2.39G,688M,191k,10.3m,8,rs0,SEC,06:28.1,1,0,959,0,0,0
158,0.0,0.0,43.0,0.0,0.0,2.5,4.0,0,2.39G,688M,1.42k,65.7k,8,rs0,SEC,06:28.7,2,0,5,0,0,4
159,0.0,0.0,9.0,0.0,0.0,2.5,4.0,0,2.40G,695M,105b,8.06k,8,rs0,SEC,06:33.4,1,0,0,0,0,16
160,0.0,0.0,160.0,0.0,0.0,2.6,4.1,0,2.41G,709M,677b,15.4k,8,rs0,SEC,06:36.7,2,0,2,0,0,16
161,0.0,0.0,160.0,0.0,0.0,2.6,4.1,0,2.41G,711M,769b,18.1k,8,rs0,SEC,06:39.4,1,0,3,0,0,16
162,0.0,0.0,122.0,0.0,0.0,2.7,4.2,0,2.42G,721M,433b,14.3k,8,rs0,SEC,06:42.5,2,0,1,0,0,13
163,0.0,0.0,1033.0,0.0,0.0,2.8,4.2,0,2.43G,727M,4.77k,114k,8,rs0,SEC,06:42.9,1,0,18,0,0,10
164,0.0,0.0,4141.0,0.0,0.0,2.8,4.2,0,2.43G,727M,72.6k,9.68m,8,rs0,SEC,06:42.9,1,0,276,0,0,0
165,0.0,0.0,4.0,0.0,0.0,2.8,4.3,0,2.43G,732M,106b,8.19k,8,rs0,SEC,06:47.6,1,0,0,0,0,16
166,0.0,0.0,600.0,0.0,0.0,2.9,4.4,0,2.45G,745M,2.13k,46.8k,8,rs0,SEC,06:48.7,1,0,9,0,0,16
167,0.0,0.0,86.0,0.0,0.0,2.9,4.4,0,2.45G,746M,563b,22.1k,8,rs0,SEC,06:50.5,1,0,2,0,0,14
168,0.0,0.0,429.0,0.0,0.0,2.9,4.4,0,2.45G,749M,2.39k,92.7k,8,rs0,SEC,06:50.9,1,1,9,0,0,8
169,0.0,0.0,3802.0,0.0,0.0,2.9,4.4,0,2.45G,749M,119k,9.11m,8,rs0,SEC,06:50.9,1,0,475,0,0,0
170,0.0,0.0,0.0,0.0,0.0,2.9,4.4,0,2.45G,749M,424b,56.5k,8,rs0,SEC,06:51.5,1,0,1,0,0,0
171,0.0,0.0,30.0,0.0,0.0,2.9,4.4,0,2.46G,756M,228b,8.84k,8,rs0,SEC,06:56.0,1,0,0,0,0,15
172,0.0,0.0,494.0,0.0,0.0,3.0,4.5,0,2.46G,764M,1.58k,48.2k,8,rs0,SEC,06:57.0,2,0,7,0,0,16
173,0.0,0.0,34995.0,0.0,0.0,3.0,4.5,0,2.46G,764M,310k,12.0m,8,rs0,SEC,06:57.0,1,0,1217,0,0,0
174,0.0,0.0,0.0,0.0,0.0,3.0,4.5,0,2.46G,764M,1.03k,72.0k,8,rs0,SEC,06:57.5,1,0,5,0,0,0
175,0.0,0.0,51.0,0.0,0.0,3.0,4.5,0,2.47G,771M,225b,8.75k,8,rs0,SEC,07:02.1,1,0,0,0,0,10
176,0.0,0.0,190.0,0.0,0.0,3.1,4.6,0,2.48G,781M,547b,16.9k,8,rs0,SEC,07:04.8,1,0,2,0,0,10
177,0.0,0.0,231.0,0.0,0.0,3.2,4.7,0,2.49G,790M,1.22k,28.4k,8,rs0,SEC,07:06.5,1,0,5,0,0,16
178,0.0,0.0,224.0,0.0,0.0,3.2,4.7,0,2.50G,794M,923b,34.6k,8,rs0,SEC,07:07.6,1,0,4,0,0,14
179,0.0,0.0,51.0,0.0,0.0,3.2,4.8,0,2.50G,798M,202b,14.1k,8,rs0,SEC,07:10.4,1,0,1,0,0,16
