3307.6923076923076,2000
4500.0,1000
3181.818181818182,2000
10583.333333333334,6000
6875.0,2000
2000.0,1000
3333.3333333333335,1000
7947.368421052632,3000
3600.0,2000
2000.0,1000
3157.8947368421054,7000
11090.90909090909,2000
1625.0,2000
2250.0,7000
10812.5,14000
3214.285714285714,2000
2411.764705882353,2000
14928.57142857143,46000
4846.153846153846,7000
11900.0,2000
3375.0,1000
2454.5454545454545,0
2285.714285714286,1000
2777.777777777778,7000
4333.333333333333,3000
5000.0,7000
12375.0,27000
5100.0,4000
3214.285714285714,2000
3875.0,0
11176.470588235294,3000
1700.0,3000
6000.0,6000
4750.0,2000
2000.0,10000
2454.5454545454545,6000
1769.2307692307693,3000
5500.0,2000
3909.090909090909,1000
7000.0,4000
1769.2307692307693,2000
5500.0,1000
6000.0,1000
2562.5,1000
4882.35294117647,5000
7500.0,2000
3800.0,5000
1888.888888888889,2000
25722.222222222223,2000
3875.0,1000
6454.545454545455,2000
1909.090909090909,41000
3428.5714285714284,1000
6750.0,8000
5500.0,2000
2428.5714285714284,1000
4250.0,1000
5500.0,1000
3157.8947368421054,8000
6000.0,4000
5083.333333333333,2000
5545.454545454545,4000
3600.0,1000
18750.0,4000
6750.0,8000
2909.090909090909,5000
4882.35294117647,7000
3428.5714285714284,1000
4400.0,3000
2933.3333333333335,3000
5250.0,0
3133.3333333333335,8000
2764.705882352941,2000
4882.35294117647,2000
2571.4285714285716,2000
4888.888888888889,2000
2642.8571428571427,3000
1857.142857142857,2000
7000.0,7000
1909.090909090909,36000
8250.0,4000
2100.0,1000
6875.0,1000
1916.6666666666667,3000
4750.0,3000
3000.0,4000
27818.18181818182,2000
4666.666666666667,1000
9363.636363636364,5000
4272.727272727273,2000
3000.0,7000
2222.222222222222,3000
10181.818181818182,5000
11090.90909090909,2000
14000.0,1000
5444.444444444444,7000
6400.0,7000
5375.0,1000
2777.777777777778,2000
5250.0,0
6727.272727272727,6000
17300.0,7000
9500.0,3000
5500.0,3000
6000.0,4000
3157.8947368421054,5000
5100.0,2000
6666.666666666667,8000
4882.35294117647,7000
3000.0,1000
11176.470588235294,1000
6181.818181818182,2000
2100.0,1000
6000.0,4000
3428.5714285714284,6000
2769.230769230769,4000
6750.0,8000
5250.0,1000
4090.909090909091,7000
4384.615384615385,3000
2909.090909090909,4000
4750.0,2000
6750.0,5000
4200.0,1000
4250.0,1000
2750.0,3000
25722.222222222223,2000
1888.888888888889,1000
1928.5714285714287,1000
3142.8571428571427,0
11900.0,2000
18363.636363636364,35000
18750.0,3000
2933.3333333333335,9000
4666.666666666667,1000
3166.6666666666665,2000
3466.6666666666665,2000
13875.0,2000
4400.0,5000
3142.8571428571427,0
3777.777777777778,2000
2333.3333333333335,1000
3500.0,4000
3428.5714285714284,2000
4100.0,9000
2222.222222222222,6000
