insert,query,update,delete,getmore,command,dirty,used,flushes,vsize,res,qrw,arw,net_in,net_out,conn,set,repl,time
*0,*0,*0,*0,0,2|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,321b,35.6k,6,rs0,SEC,Nov,27,01:59:15.864
*0,*0,*0,*0,0,2|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,782b,36.1k,6,rs0,SEC,Nov,27,01:59:16.864
*0,*0,*0,*0,0,1|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,263b,35.0k,6,rs0,SEC,Nov,27,01:59:17.862
*0,*0,*0,*0,0,7|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,1.90k,41.6k,8,rs0,SEC,Nov,27,01:59:18.862
*0,*0,*0,*0,0,2|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,557b,38.8k,8,rs0,SEC,Nov,27,01:59:19.864
*0,*0,*0,*0,0,4|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,1.02k,39.4k,8,rs0,SEC,Nov,27,01:59:20.862
*0,*0,*0,*0,0,1|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,499b,38.1k,8,rs0,SEC,Nov,27,01:59:21.863
*0,*0,*0,*0,0,3|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,1.02k,39.4k,8,rs0,SEC,Nov,27,01:59:22.863
*0,*0,*0,*0,0,1|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,499b,38.1k,8,rs0,SEC,Nov,27,01:59:23.863
*0,*0,*0,*0,0,4|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,1.08k,40.1k,8,rs0,SEC,Nov,27,01:59:24.863
*0,*0,*0,*0,0,1|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,499b,38.1k,8,rs0,SEC,Nov,27,01:59:25.864
*0,*0,*0,*0,0,4|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,1.02k,39.5k,8,rs0,SEC,Nov,27,01:59:26.862
*0,*0,*0,*0,0,2|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,500b,38.1k,8,rs0,SEC,Nov,27,01:59:27.862
*0,*0,*0,*0,0,4|0,0.0%,0.7%,0,1.94G,209M,0|0,1|0,1.08k,40.0k,8,rs0,SEC,Nov,27,01:59:28.864
