insert,query,update,delete,getmore,command,dirty,used,flushes,vsize,res,qrw,arw,net_in,net_out,conn,set,repl,time
*0,*0,*491,*0,4,5|0,0.50%,1.30%,0,2.06G,299M,0|14,3|0,4.19k,186k,10,rs0,SEC,48:17.7
*0,*0,*83,*0,1,3|0,0.60%,1.40%,0,2.06G,308M,0|11,2|0,2.71k,52.3k,10,rs0,SEC,48:19.8
*0,*0,*309,*0,3,6|0,0.60%,1.40%,0,2.07G,318M,0|15,2|0,5.59k,120k,10,rs0,SEC,48:21.4
*0,*0,*290,*0,1,6|0,0.70%,1.50%,0,2.10G,335M,0|8,2|0,4.24k,127k,10,rs0,SEC,48:22.8
*0,*0,*117,*0,1,2|0,0.80%,1.60%,0,2.10G,345M,0|16,1|0,2.51k,51.0k,10,rs0,SEC,48:25.3
*0,*0,*415,*0,2,8|0,0.90%,1.70%,0,2.11G,360M,0|8,3|0,5.61k,164k,10,rs0,SEC,48:26.9
*0,*0,*303,*0,2,5|0,0.90%,1.80%,0,2.14G,376M,0|16,3|0,3.90k,110k,10,rs0,SEC,48:28.6
*0,*0,*313,*0,3,4|0,1.00%,1.90%,0,2.14G,388M,0|11,3|0,4.27k,131k,10,rs0,SEC,48:30.1
*0,*0,*269,*0,1,4|0,1.10%,2.00%,0,2.15G,404M,0|15,2|0,3.52k,111k,10,rs0,SEC,48:31.7
*0,*0,*256,*0,2,2|0,1.20%,2.10%,0,2.19G,417M,0|16,3|0,2.26k,93.3k,10,rs0,SEC,48:33.9
*0,*0,*698,*0,5,15|0,1.20%,2.20%,0,2.19G,432M,0|13,3|0,11.1k,299k,10,rs0,SEC,48:34.6
*0,*0,*149,*0,1,1|0,1.30%,2.30%,0,2.19G,438M,0|10,2|0,818b,68.8k,10,rs0,SEC,48:36.2
*0,*0,*261,*0,1,5|0,1.40%,2.40%,0,2.22G,452M,0|13,2|0,3.20k,102k,10,rs0,SEC,48:37.9
*0,*0,*274,*0,2,4|0,1.40%,2.40%,0,2.22G,462M,0|13,1|0,3.46k,109k,10,rs0,SEC,48:40.0
*0,*0,*497,*0,2,8|0,1.50%,2.50%,0,2.22G,475M,0|4,2|0,6.01k,200k,10,rs0,SEC,48:41.1
*0,*0,*141,*0,1,3|0,1.60%,2.70%,0,2.24G,493M,0|16,2|0,2.38k,59.0k,10,rs0,SEC,48:43.1
*0,*0,*495,*0,3,6|0,1.60%,2.70%,0,2.27G,497M,0|13,1|0,5.05k,193k,10,rs0,SEC,48:44.4
*0,*0,*162,*0,2,4|0,1.50%,2.80%,1,2.27G,514M,0|16,2|0,3.14k,72.6k,10,rs0,SEC,48:46.1
*0,*0,*435,*0,3,7|0,1.30%,2.80%,0,2.27G,516M,0|6,1|0,5.40k,183k,10,rs0,SEC,48:47.2
*0,*0,*264,*0,1,4|0,0.20%,2.90%,0,2.28G,534M,0|11,2|0,2.56k,102k,10,rs0,SEC,48:48.8
*0,*0,*345,*0,3,5|0,0.30%,3.00%,0,2.29G,544M,0|16,2|0,4.30k,131k,10,rs0,SEC,48:50.1
*0,*0,*312,*0,1,2|0,0.40%,3.10%,0,2.33G,559M,0|16,2|0,1.99k,120k,10,rs0,SEC,48:51.8
*0,*0,*770,*0,5,12|0,0.50%,3.20%,0,2.33G,569M,0|16,2|0,8.93k,302k,10,rs0,SEC,48:52.5
*0,*0,*37847,*0,564,1412|0,0.50%,3.20%,0,2.33G,569M,0|0,1|0,707k,28.8m,10,rs0,SEC,48:52.5
*0,*0,*0,*0,0,6|0,0.50%,3.20%,0,2.33G,569M,0|0,1|0,4.00k,60.5k,10,rs0,SEC,48:53.1
*0,*0,*228,*0,3,1|0,0.50%,3.20%,0,2.33G,576M,0|0,1|0,2.00k,110k,10,rs0,SEC,48:54.1
*0,*0,*224,*0,0,4|0,0.60%,3.30%,0,2.33G,589M,0|6,2|0,2.17k,18.8k,10,rs0,SEC,48:56.4
*0,*0,*75828,*0,423,847|0,0.70%,3.30%,0,2.34G,595M,0|0,1|0,518k,63.9m,10,rs0,SEC,48:56.4
*0,*0,*269,*0,0,6|0,0.70%,3.40%,0,2.34G,601M,0|4,3|0,2.73k,40.8k,10,rs0,SEC,48:57.4
*0,*0,*182,*0,2,2|0,0.80%,3.50%,0,2.36G,614M,0|16,2|0,2.80k,73.8k,10,rs0,SEC,48:59.1
*0,*0,*3456,*0,43,102|0,0.80%,3.50%,0,2.36G,614M,0|0,1|0,72.3k,3.01m,10,rs0,SEC,48:59.1
*0,*0,*43,*0,0,2|0,0.80%,3.50%,0,2.36G,616M,0|4,1|0,1.21k,32.4k,10,rs0,SEC,49:00.3
*0,*0,*11,*0,2,9|0,0.80%,3.50%,0,2.36G,616M,0|0,1|0,6.83k,75.1k,10,rs0,SEC,49:01.1
*0,*0,*299,*0,0,2|0,0.90%,3.60%,0,2.37G,631M,0|10,2|0,1.49k,24.4k,10,rs0,SEC,49:02.7
*0,*0,*180,*0,1,2|0,1.00%,3.70%,0,2.38G,643M,0|16,2|0,1.08k,140k,10,rs0,SEC,49:04.4
*0,*0,*82260,*0,476,715|0,1.00%,3.70%,0,2.38G,643M,0|0,1|0,360k,46.0m,10,rs0,SEC,49:04.4
*0,*0,*94,*0,0,1|0,1.10%,3.80%,0,2.39G,654M,0|12,2|0,895b,13.4k,10,rs0,SEC,49:07.4
*0,*0,*220672,*0,976,2278|0,1.10%,3.80%,0,2.40G,663M,0|0,1|0,1.10m,110m,10,rs0,SEC,49:07.4
*0,*0,*180,*0,0,1|0,1.20%,3.90%,0,2.41G,668M,0|3,3|0,1.15k,33.8k,10,rs0,SEC,49:08.4
*0,*0,*37,*0,0,1|0,1.30%,4.00%,0,2.42G,683M,0|16,3|0,995b,30.7k,10,rs0,SEC,49:11.7
*0,*0,*283770,*0,1410,2820|0,1.30%,4.00%,0,2.45G,692M,0|0,1|0,2.01m,111m,10,rs0,SEC,49:11.7
*0,*0,*101,*0,3,3|0,1.30%,4.10%,0,2.45G,695M,0|10,2|0,3.47k,39.7k,10,rs0,SEC,49:12.7
*0,*0,*146,*0,1,2|0,1.40%,4.10%,0,2.45G,706M,0|15,2|0,1.82k,41.5k,10,rs0,SEC,49:14.9
*0,*0,*896,*0,2,13|0,1.50%,4.20%,0,2.46G,718M,0|4,2|0,8.37k,441k,10,rs0,SEC,49:15.6
*0,*0,*61619,*0,604,1812|0,1.50%,4.20%,0,2.46G,718M,0|0,1|0,1.25m,33.7m,10,rs0,SEC,49:15.6
*0,*0,*154,*0,0,1|0,1.60%,4.30%,0,2.46G,725M,0|13,2|0,1.04k,30.5k,10,rs0,SEC,49:16.7
*0,*0,*193,*0,1,3|0,1.60%,4.30%,0,2.47G,734M,0|16,2|0,1.61k,83.0k,10,rs0,SEC,49:18.5
*0,*0,*111989,*0,999,1249|0,1.60%,4.40%,0,2.48G,738M,0|0,1|0,1.03m,58.4m,10,rs0,SEC,49:18.5
*0,*0,*189,*0,1,5|0,1.70%,4.40%,0,2.48G,741M,0|4,2|0,3.19k,42.6k,10,rs0,SEC,49:19.4
*0,*0,*14,*0,4,6|0,1.70%,4.40%,0,2.48G,741M,0|0,1|0,6.01k,134k,10,rs0,SEC,49:20.1
*0,*0,*380,*0,0,4|0,1.70%,4.40%,0,2.49G,750M,0|1,2|0,1.87k,37.9k,10,rs0,SEC,49:21.2
*0,*0,*173,*0,0,0|0,1.80%,4.50%,0,2.50G,761M,0|8,2|0,510b,66.1k,10,rs0,SEC,49:23.6
*0,*0,*517,*0,3,6|0,1.90%,4.60%,0,2.53G,771M,0|7,2|0,4.27k,328k,10,rs0,SEC,49:24.6
*0,*0,*215,*0,2,2|0,1.90%,4.60%,0,2.53G,776M,0|13,2|0,1.37k,89.3k,10,rs0,SEC,49:26.0
*0,*0,*532,*0,5,12|0,2.00%,4.70%,0,2.53G,783M,0|14,2|0,8.90k,227k,10,rs0,SEC,49:26.7
*0,*0,*44138,*0,504,756|0,2.00%,4.70%,0,2.53G,785M,0|0,1|0,557k,27.9m,10,rs0,SEC,49:26.7
*0,*0,*48,*0,1,3|0,2.00%,4.80%,0,2.53G,793M,0|16,2|0,2.44k,26.5k,10,rs0,SEC,49:28.2
*0,*0,*131462,*0,333,1668|0,2.00%,4.80%,0,2.53G,793M,0|0,1|0,1.23m,61.3m,10,rs0,SEC,49:28.2
*0,*0,*34,*0,0,2|0,2.10%,4.80%,0,2.54G,802M,0|16,2|0,1.56k,19.5k,10,rs0,SEC,49:30.3
*0,*0,*70844,*0,182,910|0,2.10%,4.80%,0,2.54G,802M,0|0,1|0,672k,33.0m,10,rs0,SEC,49:30.3
*0,*0,*162,*0,0,1|0,2.20%,4.90%,0,2.55G,817M,0|12,2|0,420b,13.4k,10,rs0,SEC,49:33.1
*0,*0,*411,*0,1,4|0,2.30%,5.00%,0,2.58G,829M,0|12,2|0,2.79k,232k,10,rs0,SEC,49:34.6
*0,*0,*87397,*0,427,1282|0,2.30%,5.00%,0,2.58G,833M,0|0,1|0,774k,40.1m,10,rs0,SEC,49:34.6
*0,*0,*202,*0,1,5|0,2.30%,5.10%,0,2.58G,836M,0|7,2|0,2.65k,52.1k,10,rs0,SEC,49:35.3
*0,*0,*99,*0,0,1|0,2.40%,5.20%,0,2.59G,851M,0|16,2|0,752b,31.3k,10,rs0,SEC,49:38.2
*0,*0,*180452,*0,720,2643|0,2.50%,5.20%,0,2.59G,857M,0|0,1|0,1.55m,86.6m,10,rs0,SEC,49:38.2
*0,*0,*377,*0,0,5|0,2.50%,5.20%,0,2.60G,863M,0|2,2|0,2.73k,38.5k,10,rs0,SEC,49:39.2
*0,*0,*328,*0,2,2|0,2.60%,5.30%,0,2.61G,874M,0|2,2|0,2.87k,91.8k,10,rs0,SEC,49:40.9
*0,*0,*762,*0,16,20|0,2.60%,5.30%,0,2.64G,878M,0|0,1|0,14.0k,1.08m,10,rs0,SEC,49:41.1
*0,*0,*151,*0,2,3|0,2.70%,5.40%,0,2.64G,880M,0|0,1|0,2.19k,85.8k,10,rs0,SEC,49:42.1
*0,*0,*352,*0,0,7|0,2.70%,5.40%,0,2.64G,887M,0|3,3|0,4.99k,40.3k,10,rs0,SEC,49:43.2
*0,*0,*118,*0,1,3|0,2.80%,5.50%,0,2.64G,894M,0|14,2|0,2.62k,99.1k,10,rs0,SEC,49:44.7
*0,*0,*499,*0,2,15|0,2.80%,5.50%,0,2.64G,894M,0|0,1|0,6.06k,391k,10,rs0,SEC,49:45.1
*0,*0,*504,*0,0,5|0,2.80%,5.50%,0,2.64G,904M,0|2,1|0,4.33k,37.8k,10,rs0,SEC,49:46.2
*0,*0,*189,*0,1,3|0,2.90%,5.60%,0,2.64G,913M,0|12,2|0,1.15k,130k,10,rs0,SEC,49:47.8
*0,*0,*330,*0,1,3|0,3.00%,5.70%,0,2.65G,922M,0|14,2|0,2.71k,159k,10,rs0,SEC,49:49.0
*0,*0,*1310,*0,5,32|0,3.00%,5.70%,0,2.65G,922M,0|0,1|0,17.6k,959k,10,rs0,SEC,49:49.1
*0,*0,*243,*0,0,1|0,3.00%,5.70%,0,2.66G,928M,0|9,2|0,715b,31.8k,10,rs0,SEC,49:50.4
*0,*0,*140,*0,0,3|0,3.10%,5.80%,0,2.67G,939M,0|16,3|0,2.01k,93.8k,10,rs0,SEC,49:52.0
*0,*0,*2425,*0,19,26|0,3.10%,5.80%,0,2.67G,939M,0|0,1|0,22.8k,1.33m,10,rs0,SEC,49:52.1
*0,*0,*314,*0,0,3|0,3.20%,5.90%,0,2.69G,954M,0|12,2|0,1.58k,21.9k,10,rs0,SEC,49:54.0
*0,*0,*843,*0,6,6|0,3.20%,5.90%,0,2.69G,954M,0|1,2|0,4.31k,954k,10,rs0,SEC,49:54.3
*0,*0,*1,*0,2,5|0,3.20%,5.90%,0,2.69G,954M,0|0,1|0,2.18k,70.3k,10,rs0,SEC,49:55.1
*0,*0,*324,*0,0,1|0,3.20%,5.90%,0,2.69G,960M,0|1,1|0,803b,35.7k,10,rs0,SEC,49:56.2
*0,*0,*101,*0,0,2|0,3.30%,6.00%,0,2.70G,972M,0|13,2|0,1.58k,51.4k,10,rs0,SEC,49:59.2
*0,*0,*539,*0,2,5|0,3.40%,6.10%,0,2.72G,989M,0|10,2|0,3.74k,253k,10,rs0,SEC,50:00.6
*0,*0,*141527,*0,814,1629|0,3.50%,6.10%,0,2.72G,992M,0|0,1|0,1.09m,58.6m,10,rs0,SEC,50:00.6
*0,*0,*0,*0,3,6|0,3.50%,6.10%,0,2.72G,992M,0|0,1|0,5.40k,64.5k,10,rs0,SEC,50:01.1
*0,*0,*329,*0,0,3|0,3.50%,6.20%,0,2.73G,999M,0|5,1|0,1.90k,31.2k,10,rs0,SEC,50:02.4
*0,*0,*207,*0,1,3|0,3.60%,6.30%,0,2.74G,1010M,0|14,2|0,2.31k,110k,10,rs0,SEC,50:04.0
*0,*0,*1837,*0,11,22|0,3.60%,6.30%,0,2.74G,1010M,0|0,1|0,17.9k,1.33m,10,rs0,SEC,50:04.1
*0,*0,*147,*0,0,1|0,3.70%,6.30%,0,2.75G,1020M,0|7,2|0,395b,14.7k,10,rs0,SEC,50:06.9
*0,*0,*1076,*0,2,11|0,3.80%,6.50%,0,2.76G,1.01G,0|15,2|0,5.79k,535k,10,rs0,SEC,50:07.6
*0,*0,*68799,*0,909,303|0,3.80%,6.50%,0,2.76G,1.01G,0|0,1|0,420k,40.3m,10,rs0,SEC,50:07.6
*0,*0,*170,*0,1,3|0,3.80%,6.50%,0,2.76G,1.01G,0|9,2|0,1.96k,42.5k,10,rs0,SEC,50:08.5
*0,*0,*179,*0,0,1|0,3.90%,6.60%,0,2.78G,1.03G,0|16,1|0,1.06k,39.5k,10,rs0,SEC,50:11.0
*0,*0,*686,*0,3,9|0,4.00%,6.60%,0,2.79G,1.04G,0|15,1|0,6.75k,377k,10,rs0,SEC,50:11.9
*0,*0,*68831,*0,347,695|0,4.00%,6.60%,0,2.79G,1.04G,0|0,1|0,304k,42.2m,10,rs0,SEC,50:11.9
*0,*0,*0,*0,0,10|0,4.00%,6.60%,0,2.79G,1.04G,0|0,1|0,6.13k,180k,10,rs0,SEC,50:12.1
*0,*0,*241,*0,0,4|0,4.00%,6.70%,0,2.79G,1.04G,0|12,2|0,2.84k,27.8k,10,rs0,SEC,50:13.6
*0,*0,*176,*0,1,5|0,4.00%,6.70%,0,2.79G,1.04G,0|0,1|0,3.52k,342k,10,rs0,SEC,50:14.1
*0,*0,*83,*0,0,1|0,4.10%,6.80%,0,2.81G,1.05G,0|13,2|0,887b,11.1k,10,rs0,SEC,50:17.9
*0,*0,*1221,*0,4,10|0,4.20%,6.90%,0,2.82G,1.07G,0|16,1|0,5.77k,522k,10,rs0,SEC,50:18.7
*0,*0,*288,*0,1,2|0,4.30%,6.90%,0,2.85G,1.08G,0|15,2|0,2.23k,112k,10,rs0,SEC,50:20.3
*0,*0,*11014,*0,49,99|0,4.30%,7.00%,0,2.85G,1.09G,0|1,1|0,66.0k,4.38m,10,rs0,SEC,50:20.4
*0,*0,*117,*0,5,7|0,4.30%,7.00%,0,2.85G,1.09G,0|0,1|0,5.82k,93.3k,10,rs0,SEC,50:21.1
*0,*0,*288,*0,0,2|0,4.40%,7.10%,0,2.85G,1.10G,0|11,2|0,1.63k,23.5k,10,rs0,SEC,50:22.8
*0,*0,*720,*0,4,8|0,4.50%,7.10%,0,2.85G,1.10G,0|9,2|0,3.85k,473k,10,rs0,SEC,50:23.3
*0,*0,*210,*0,1,3|0,4.50%,7.20%,0,2.86G,1.11G,0|13,1|0,3.07k,77.2k,10,rs0,SEC,50:24.9
*0,*0,*915,*0,4,22|0,4.50%,7.20%,0,2.86G,1.11G,0|0,1|0,6.52k,874k,10,rs0,SEC,50:25.1
*0,*0,*286,*0,1,4|0,4.60%,7.20%,0,2.87G,1.12G,0|6,3|0,3.45k,34.5k,10,rs0,SEC,50:26.3
*0,*0,*23,*0,2,8|0,4.60%,7.20%,0,2.87G,1.12G,0|0,1|0,4.50k,183k,10,rs0,SEC,50:27.1
*0,*0,*160,*0,0,1|0,4.70%,7.30%,0,2.88G,1.13G,0|12,2|0,753b,12.4k,10,rs0,SEC,50:30.3
*0,*0,*775,*0,2,5|0,4.80%,7.40%,0,2.90G,1.15G,0|16,3|0,3.81k,366k,10,rs0,SEC,50:31.7
*0,*0,*326,*0,2,3|0,4.80%,7.50%,0,2.93G,1.15G,0|5,2|0,2.10k,151k,10,rs0,SEC,50:32.7
*0,*0,*126420,*0,630,1261|0,4.80%,7.50%,0,2.93G,1.15G,0|0,1|0,771k,55.3m,10,rs0,SEC,50:32.7
*0,*0,*31,*0,0,1|0,4.90%,7.60%,0,2.93G,1.16G,0|16,2|0,1.41k,14.2k,10,rs0,SEC,50:35.3
*0,*0,*3330,*0,12,44|0,5.00%,7.60%,0,2.93G,1.17G,0|12,1|0,30.7k,1.20m,10,rs0,SEC,50:35.6
*0,*0,*49,*0,5,5|0,5.00%,7.60%,0,2.93G,1.17G,0|0,1|0,6.44k,126k,10,rs0,SEC,50:36.1
*0,*0,*389,*0,2,8|0,5.00%,7.70%,0,2.93G,1.18G,0|0,1|0,4.64k,161k,10,rs0,SEC,50:37.1
*0,*0,*244,*0,0,1|0,4.90%,7.70%,0,2.94G,1.19G,0|12,2|0,388b,29.7k,10,rs0,SEC,50:38.4
*12,*0,*125,*0,0,3|0,5.00%,7.80%,0,2.95G,1.20G,0|16,2|0,2.09k,108k,10,rs0,SEC,50:40.0
*0,*0,*367,*0,1,2|0,5.00%,7.80%,0,2.96G,1.21G,0|16,3|0,2.12k,139k,10,rs0,SEC,50:41.5
*0,*0,*214736,*0,1435,2296|0,5.00%,7.90%,0,2.96G,1.21G,0|0,1|0,1.71m,88.3m,10,rs0,SEC,50:41.5
*0,*0,*185,*0,7,4|0,5.00%,7.90%,0,2.96G,1.21G,0|0,1|0,5.95k,113k,10,rs0,SEC,50:42.1
*0,*0,*0,*0,0,7|0,5.00%,7.90%,0,2.96G,1.21G,0|0,1|0,5.15k,41.6k,10,rs0,SEC,50:43.1
*0,*0,*170,*0,1,5|0,5.00%,8.00%,0,2.98G,1.23G,0|16,2|0,2.48k,36.3k,10,rs0,SEC,50:44.8
*1,*0,*389,*0,1,2|0,5.00%,8.00%,0,2.98G,1.23G,0|13,2|0,1.01k,130k,10,rs0,SEC,50:46.6
*0,*0,*3310,*0,16,49|0,5.00%,8.10%,0,2.99G,1.24G,0|1,2|0,30.0k,2.09m,10,rs0,SEC,50:46.8
*0,*0,*149,*0,2,5|0,5.00%,8.10%,0,2.99G,1.24G,0|16,2|0,1.52k,42.8k,10,rs0,SEC,50:47.7
*0,*0,*593,*0,6,9|0,5.00%,8.10%,0,2.99G,1.24G,0|0,1|0,8.00k,373k,10,rs0,SEC,50:48.1
*0,*0,*139,*0,0,3|0,5.00%,8.10%,0,3.00G,1.25G,0|2,2|0,1.65k,17.5k,10,rs0,SEC,50:50.5
*0,*0,*112977,*0,386,965|0,5.00%,8.20%,0,3.00G,1.26G,0|0,1|0,654k,61.4m,10,rs0,SEC,50:50.5
*0,*0,*323,*0,1,5|0,5.00%,8.20%,0,3.01G,1.26G,0|4,2|0,3.60k,48.1k,10,rs0,SEC,50:51.3
*0,*0,*138,*0,0,1|0,5.00%,8.30%,0,3.02G,1.27G,0|11,2|0,1.21k,48.5k,10,rs0,SEC,50:53.9
*0,*0,*1054,*0,6,21|0,5.00%,8.40%,0,3.03G,1.28G,0|6,3|0,10.6k,560k,11,rs0,SEC,50:54.5
*0,*0,*56465,*0,330,990|0,5.00%,8.40%,0,3.03G,1.28G,0|0,1|0,606k,32.8m,11,rs0,SEC,50:54.5
*1,*0,*245,*0,0,3|0,5.00%,8.40%,0,3.03G,1.28G,0|11,2|0,693b,33.5k,11,rs0,SEC,50:55.7
*0,*0,*330,*0,1,3|0,5.00%,8.50%,0,3.06G,1.29G,0|14,1|0,3.05k,160k,11,rs0,SEC,50:56.7
*0,*0,*175,*0,1,4|0,5.00%,8.50%,0,3.06G,1.29G,0|16,2|0,2.15k,89.9k,11,rs0,SEC,50:58.4
*0,*0,*172246,*0,1045,2875|0,5.00%,8.60%,0,3.06G,1.30G,0|0,1|0,2.09m,76.7m,11,rs0,SEC,50:58.4
*0,*0,*0,*0,2,4|0,5.00%,8.60%,0,3.06G,1.30G,0|0,1|0,2.13k,55.9k,11,rs0,SEC,50:59.1
*0,*0,*140,*0,0,1|0,5.10%,8.60%,0,3.06G,1.31G,0|14,2|0,1.07k,37.8k,11,rs0,SEC,51:01.7
*0,*0,*981,*0,4,9|0,5.00%,8.70%,0,3.07G,1.32G,0|13,2|0,6.40k,415k,11,rs0,SEC,51:02.3
*0,*0,*59835,*0,432,1080|0,5.00%,8.70%,0,3.07G,1.32G,0|0,1|0,731k,31.8m,11,rs0,SEC,51:02.4
*0,*0,*184,*0,1,5|0,5.00%,8.70%,0,3.07G,1.32G,0|0,1|0,2.62k,107k,11,rs0,SEC,51:03.1
*0,*0,*217,*0,0,2|0,5.00%,8.80%,0,3.08G,1.33G,0|10,2|0,1.24k,26.8k,11,rs0,SEC,51:04.6
*0,*0,*211,*0,1,5|0,5.00%,8.80%,0,3.08G,1.33G,0|16,2|0,2.88k,133k,11,rs0,SEC,51:05.9
*0,*0,*399,*0,1,3|0,5.00%,8.90%,0,3.09G,1.34G,0|16,2|0,2.58k,152k,11,rs0,SEC,51:07.1
*0,*0,*9383,*0,30,150|0,5.00%,8.90%,0,3.09G,1.34G,0|0,1|0,43.8k,5.72m,11,rs0,SEC,51:07.1
*0,*0,*267,*0,0,1|0,5.00%,8.90%,0,3.10G,1.35G,0|7,2|0,1.15k,26.3k,11,rs0,SEC,51:08.5
*0,*0,*281,*0,1,4|0,5.00%,9.00%,0,3.10G,1.36G,0|14,2|0,2.76k,130k,11,rs0,SEC,51:09.8
*0,*0,*246,*0,1,3|0,5.10%,9.00%,0,3.11G,1.36G,0|14,1|0,2.56k,155k,11,rs0,SEC,51:11.1
*0,*0,*3771,*0,11,68|0,5.10%,9.00%,0,3.11G,1.36G,0|0,1|0,37.2k,2.03m,11,rs0,SEC,51:11.1
*0,*0,*328,*0,0,1|0,5.00%,9.10%,0,3.12G,1.37G,0|6,2|0,602b,26.8k,11,rs0,SEC,51:12.6
*0,*0,*351,*0,1,4|0,5.00%,9.10%,0,3.12G,1.38G,0|9,2|0,3.01k,173k,11,rs0,SEC,51:13.8
*0,*0,*140,*0,1,2|0,5.10%,9.20%,0,3.13G,1.38G,0|16,2|0,2.15k,98.3k,11,rs0,SEC,51:15.7
*0,*0,*138261,*0,665,1830|0,5.00%,9.20%,0,3.14G,1.39G,0|0,1|0,1.25m,57.4m,11,rs0,SEC,51:15.7
*0,*0,*0,*0,2,2|0,5.00%,9.20%,0,3.14G,1.39G,0|0,1|0,1.42k,78.2k,11,rs0,SEC,51:16.1
*0,*0,*87,*0,2,6|0,5.00%,9.30%,0,3.14G,1.39G,0|0,1|0,4.08k,69.6k,11,rs0,SEC,51:17.1
*0,*0,*329,*0,0,2|0,5.00%,9.30%,0,3.15G,1.40G,0|12,2|0,1.48k,24.3k,11,rs0,SEC,51:18.7
*0,*0,*660,*0,5,10|0,5.00%,9.30%,0,3.15G,1.40G,0|0,1|0,4.49k,715k,11,rs0,SEC,51:19.1
*0,*0,*354,*0,0,1|0,5.10%,9.40%,0,3.16G,1.41G,0|3,2|0,465b,35.6k,11,rs0,SEC,51:20.2
