,insert,query,update,delete,getmore,dirty,used,flushes,vsize,res,net_in,net_out,conn,set,repl,time,arwa,arwb,cmda,cmdb,qrwa,qrwb
49,0.0,137.0,322.0,0.0,2.0,1.1,2.6,0,2.21G,489M,182k,483k,31,rs0,PRI,48:27.3,13,4,48,0,0,0
50,0.0,138.0,305.0,0.0,1.0,1.1,2.7,0,2.22G,499M,175k,598k,31,rs0,PRI,48:28.3,8,9,51,0,0,0
51,0.0,111.0,278.0,0.0,5.0,1.2,2.7,0,2.23G,510M,164k,791k,31,rs0,PRI,48:29.3,9,8,74,0,0,0
52,0.0,99.0,249.0,0.0,4.0,1.2,2.8,0,2.24G,518M,144k,645k,31,rs0,PRI,48:30.3,7,10,68,0,0,0
53,0.0,110.0,250.0,0.0,2.0,1.2,2.9,0,2.25G,527M,148k,646k,31,rs0,PRI,48:31.3,5,12,69,0,0,0
54,0.0,119.0,291.0,0.0,3.0,1.3,2.9,0,2.26G,537M,167k,689k,31,rs0,PRI,48:32.3,6,11,67,0,0,0
55,0.0,114.0,262.0,0.0,4.0,1.3,3.0,0,2.27G,545M,155k,714k,31,rs0,PRI,48:33.3,4,13,75,0,0,0
56,0.0,124.0,279.0,0.0,1.0,1.4,3.0,0,2.28G,556M,163k,626k,31,rs0,PRI,48:34.3,7,10,67,0,0,0
57,0.0,133.0,283.0,0.0,4.0,1.4,3.1,0,2.31G,566M,170k,786k,31,rs0,PRI,48:35.3,5,12,70,0,0,0
58,0.0,133.0,322.0,0.0,5.0,1.5,3.2,0,2.31G,576M,185k,689k,31,rs0,PRI,48:36.3,7,10,70,0,0,0
59,0.0,116.0,281.0,0.0,2.0,1.5,3.3,0,2.31G,585M,161k,701k,31,rs0,PRI,48:37.3,5,12,69,0,0,1
60,0.0,118.0,276.0,0.0,4.0,1.5,3.3,1,2.32G,595M,164k,677k,31,rs0,PRI,48:38.3,5,12,72,0,0,0
61,0.0,141.0,306.0,0.0,2.0,0.9,3.4,0,2.35G,605M,180k,700k,31,rs0,PRI,48:39.3,10,7,69,0,0,0
62,0.0,118.0,268.0,0.0,2.0,0.3,3.5,0,2.35G,618M,155k,697k,31,rs0,PRI,48:40.3,4,13,64,0,0,0
63,0.0,110.0,259.0,0.0,3.0,0.3,3.5,0,2.35G,626M,152k,600k,31,rs0,PRI,48:41.3,4,13,66,0,0,0
64,0.0,116.0,235.0,0.0,1.0,0.4,3.6,0,2.35G,634M,140k,619k,31,rs0,PRI,48:42.3,10,7,70,0,0,0
65,0.0,126.0,236.0,0.0,2.0,0.4,3.6,0,2.36G,642M,150k,595k,31,rs0,PRI,48:43.3,1,0,63,0,0,16
66,0.0,59.0,125.0,0.0,3.0,0.4,3.6,0,2.37G,645M,83.3k,674k,31,rs0,PRI,48:44.3,3,14,70,0,0,0
67,0.0,125.0,261.0,0.0,1.0,0.5,3.7,0,2.38G,655M,152k,588k,31,rs0,PRI,48:45.3,5,12,57,0,0,0
68,0.0,148.0,387.0,0.0,3.0,0.5,3.8,0,2.39G,666M,217k,759k,31,rs0,PRI,48:46.3,5,12,71,0,0,0
69,0.0,158.0,360.0,0.0,2.0,0.6,3.9,0,2.40G,677M,207k,703k,31,rs0,PRI,48:47.3,8,9,63,0,0,0
70,0.0,132.0,257.0,0.0,1.0,0.6,3.9,0,2.41G,685M,153k,632k,31,rs0,PRI,48:48.3,6,11,56,0,0,0
71,0.0,135.0,316.0,0.0,0.0,0.7,4.0,0,2.41G,694M,182k,581k,31,rs0,PRI,48:49.3,7,10,66,0,0,0
72,0.0,139.0,314.0,0.0,2.0,0.7,4.1,0,2.42G,705M,181k,771k,31,rs0,PRI,48:50.3,6,11,63,0,0,0
73,0.0,130.0,257.0,0.0,2.0,0.8,4.1,0,2.43G,714M,156k,673k,31,rs0,PRI,48:51.3,8,9,70,0,0,0
74,0.0,122.0,283.0,0.0,0.0,0.8,4.2,0,2.44G,722M,163k,617k,32,rs0,PRI,48:52.3,10,7,63,0,0,0
75,0.0,142.0,345.0,0.0,4.0,0.9,4.3,0,2.45G,733M,197k,709k,31,rs0,PRI,48:53.3,4,13,71,0,0,0
76,0.0,126.0,321.0,0.0,1.0,0.9,4.3,0,2.46G,742M,180k,721k,31,rs0,PRI,48:54.3,9,8,62,0,0,0
77,0.0,105.0,289.0,0.0,0.0,1.0,4.4,0,2.47G,750M,158k,609k,31,rs0,PRI,48:55.3,6,11,58,0,0,0
78,0.0,113.0,277.0,0.0,0.0,1.0,4.4,0,2.48G,758M,154k,571k,31,rs0,PRI,48:56.3,7,10,54,0,0,0
79,0.0,94.0,221.0,0.0,2.0,1.0,4.5,0,2.48G,765M,131k,655k,31,rs0,PRI,48:57.3,2,1,72,0,0,14
80,0.0,59.0,123.0,0.0,3.0,1.1,4.5,0,2.49G,769M,84.3k,670k,31,rs0,PRI,48:58.3,8,9,69,0,0,0
81,0.0,149.0,283.0,0.0,1.0,1.1,4.6,0,2.50G,778M,174k,646k,31,rs0,PRI,48:59.3,3,14,72,0,0,0
82,0.0,135.0,342.0,0.0,1.0,1.2,4.7,0,2.51G,788M,188k,632k,31,rs0,PRI,49:00.3,5,12,65,0,0,0
83,0.0,168.0,400.0,0.0,0.0,1.2,4.7,0,2.52G,800M,223k,512k,31,rs0,PRI,49:01.3,8,9,51,0,0,0
84,0.0,120.0,273.0,0.0,1.0,1.3,4.8,0,2.53G,808M,157k,789k,31,rs0,PRI,49:02.3,5,12,66,0,0,0
85,0.0,151.0,347.0,0.0,1.0,1.3,4.9,0,2.54G,817M,196k,758k,31,rs0,PRI,49:03.3,4,12,62,0,0,0
86,0.0,99.0,220.0,0.0,0.0,1.3,4.9,0,2.54G,824M,124k,415k,31,rs0,PRI,49:04.3,4,13,44,0,0,0
87,0.0,138.0,328.0,0.0,1.0,1.4,5.0,0,2.55G,833M,187k,742k,31,rs0,PRI,49:05.3,5,12,65,0,0,0
88,0.0,131.0,328.0,0.0,2.0,1.4,5.0,0,2.56G,842M,180k,733k,31,rs0,PRI,49:06.3,7,10,54,0,0,0
89,0.0,103.0,252.0,0.0,0.0,1.5,5.1,0,2.57G,848M,143k,580k,31,rs0,PRI,49:07.3,3,14,68,0,0,0
90,0.0,137.0,313.0,0.0,0.0,1.5,5.1,0,2.57G,857M,178k,633k,31,rs0,PRI,49:08.3,10,7,60,0,0,0
91,0.0,134.0,248.0,0.0,1.0,1.6,5.2,0,2.58G,866M,153k,836k,31,rs0,PRI,49:09.3,1,0,69,0,0,16
92,0.0,75.0,160.0,0.0,3.0,1.6,5.2,0,2.59G,870M,105k,655k,31,rs0,PRI,49:10.3,12,5,70,0,0,0
93,0.0,103.0,229.0,0.0,1.0,1.6,5.3,0,2.59G,876M,132k,539k,31,rs0,PRI,49:11.3,9,8,61,0,0,0
94,0.0,170.0,361.0,0.0,3.0,1.7,5.3,0,2.60G,886M,214k,721k,31,rs0,PRI,49:12.3,8,9,71,0,0,0
95,0.0,155.0,347.0,0.0,1.0,1.7,5.4,0,2.61G,896M,201k,813k,31,rs0,PRI,49:13.3,6,11,72,0,0,0
96,0.0,110.0,322.0,0.0,1.0,1.8,5.5,0,2.62G,905M,172k,637k,31,rs0,PRI,49:14.3,8,9,61,0,0,0
97,0.0,113.0,300.0,0.0,0.0,1.8,5.5,0,2.63G,912M,166k,662k,31,rs0,PRI,49:15.3,6,11,68,0,0,0
98,0.0,144.0,327.0,0.0,1.0,1.9,5.6,0,2.64G,921M,188k,624k,31,rs0,PRI,49:16.3,4,13,54,0,0,0
99,0.0,94.0,226.0,0.0,3.0,1.9,5.6,0,2.64G,928M,130k,524k,31,rs0,PRI,49:17.3,7,10,41,0,0,0
100,0.0,137.0,290.0,0.0,1.0,1.9,5.7,0,2.65G,935M,171k,691k,31,rs0,PRI,49:18.3,4,13,66,0,0,0
101,0.0,148.0,366.0,0.0,1.0,2.0,5.8,0,2.66G,945M,202k,508k,31,rs0,PRI,49:19.3,5,12,44,0,0,0
102,0.0,192.0,430.0,0.0,3.0,2.0,5.8,0,2.67G,956M,245k,822k,31,rs0,PRI,49:20.3,5,12,69,0,0,0
103,0.0,155.0,317.0,0.0,1.0,2.1,5.9,0,2.68G,965M,186k,734k,31,rs0,PRI,49:21.3,9,8,58,0,0,0
104,0.0,97.0,193.0,0.0,0.0,2.1,5.9,0,2.69G,971M,116k,629k,32,rs0,PRI,49:22.3,4,6,58,0,0,0
105,0.0,120.0,290.0,0.0,3.0,2.2,6.0,0,2.69G,978M,165k,604k,31,rs0,PRI,49:23.3,8,9,60,0,0,0
106,0.0,107.0,256.0,0.0,1.0,2.2,6.0,0,2.70G,985M,146k,617k,31,rs0,PRI,49:24.3,4,13,54,0,0,0
107,0.0,151.0,299.0,0.0,2.0,2.2,6.1,0,2.71G,992M,182k,754k,31,rs0,PRI,49:25.3,7,10,71,0,0,0
108,0.0,190.0,410.0,0.0,3.0,2.3,6.2,0,2.72G,1003M,238k,735k,31,rs0,PRI,49:26.3,1,16,71,0,0,0
109,0.0,149.0,415.0,0.0,1.0,2.3,6.2,0,2.73G,1013M,227k,780k,31,rs0,PRI,49:27.3,5,12,73,0,0,0
110,0.0,118.0,267.0,0.0,0.0,2.4,6.3,0,2.73G,1020M,154k,557k,31,rs0,PRI,49:28.3,4,13,62,0,0,0
111,0.0,165.0,355.0,0.0,1.0,2.4,6.4,0,2.74G,1.01G,206k,797k,32,rs0,PRI,49:29.3,8,9,67,0,0,0
112,0.0,106.0,293.0,0.0,0.0,2.5,6.4,0,2.75G,1.01G,160k,544k,31,rs0,PRI,49:30.3,5,12,61,0,0,0
113,0.0,91.0,254.0,0.0,0.0,2.5,6.5,0,2.76G,1.02G,142k,762k,31,rs0,PRI,49:31.3,3,14,68,0,0,0
114,0.0,174.0,355.0,0.0,3.0,2.6,6.5,0,2.77G,1.03G,208k,819k,31,rs0,PRI,49:32.3,6,11,63,0,0,0
115,0.0,92.0,225.0,0.0,0.0,2.6,6.6,0,2.77G,1.03G,129k,622k,31,rs0,PRI,49:33.3,7,10,66,0,0,0
116,0.0,149.0,329.0,0.0,0.0,2.6,6.6,0,2.78G,1.04G,189k,641k,31,rs0,PRI,49:34.3,4,13,66,0,0,0
117,0.0,133.0,322.0,0.0,2.0,2.7,6.7,0,2.79G,1.05G,182k,666k,31,rs0,PRI,49:35.3,6,11,70,0,0,0
118,0.0,149.0,355.0,0.0,3.0,2.7,6.7,0,2.80G,1.06G,200k,766k,31,rs0,PRI,49:36.3,7,10,59,0,0,0
119,0.0,134.0,366.0,0.0,0.0,2.8,6.8,0,2.80G,1.07G,198k,687k,31,rs0,PRI,49:37.3,7,10,64,0,0,0
120,0.0,127.0,330.0,0.0,0.0,2.8,6.9,0,2.81G,1.07G,177k,439k,31,rs0,PRI,49:38.3,7,10,34,0,0,0
121,0.0,98.0,252.0,0.0,2.0,2.9,6.9,0,2.83G,1.08G,145k,690k,31,rs0,PRI,49:39.3,1,0,70,0,0,16
122,0.0,68.0,183.0,0.0,4.0,2.9,6.9,0,2.83G,1.08G,110k,750k,31,rs0,PRI,49:40.3,3,14,68,0,0,0
123,0.0,144.0,314.0,0.0,1.0,2.9,7.0,0,2.84G,1.09G,184k,629k,31,rs0,PRI,49:41.3,5,12,71,0,0,0
124,0.0,161.0,408.0,0.0,2.0,3.0,7.1,0,2.85G,1.10G,225k,814k,32,rs0,PRI,49:42.3,6,11,65,0,0,0
125,0.0,143.0,316.0,0.0,1.0,3.0,7.1,0,2.86G,1.11G,185k,554k,31,rs0,PRI,49:43.3,8,9,64,0,0,0
126,0.0,167.0,359.0,0.0,2.0,3.1,7.2,0,2.86G,1.12G,204k,629k,31,rs0,PRI,49:44.3,7,10,48,0,0,0
127,0.0,134.0,345.0,0.0,0.0,3.1,7.2,0,2.87G,1.13G,192k,749k,31,rs0,PRI,49:45.3,7,10,65,0,0,0
128,0.0,145.0,355.0,0.0,0.0,3.2,7.3,0,2.88G,1.14G,199k,558k,31,rs0,PRI,49:46.3,6,11,58,0,0,0
129,0.0,109.0,226.0,0.0,0.0,3.2,7.3,0,2.89G,1.14G,133k,685k,31,rs0,PRI,49:47.3,4,13,56,0,0,0
130,0.0,138.0,299.0,0.0,2.0,3.2,7.4,0,2.89G,1.15G,174k,749k,31,rs0,PRI,49:48.3,7,10,62,0,0,0
131,0.0,151.0,349.0,0.0,0.0,3.3,7.5,0,2.90G,1.16G,193k,383k,31,rs0,PRI,49:49.3,4,13,33,0,0,0
132,0.0,147.0,321.0,0.0,1.0,3.3,7.5,0,2.91G,1.17G,180k,628k,31,rs0,PRI,49:50.3,3,14,44,0,0,0
133,0.0,159.0,355.0,0.0,1.0,3.4,7.6,0,2.92G,1.17G,202k,808k,31,rs0,PRI,49:51.3,4,13,63,0,0,0
134,0.0,87.0,207.0,0.0,1.0,3.4,7.6,0,2.92G,1.18G,122k,441k,31,rs0,PRI,49:52.3,1,0,52,0,0,16
135,0.0,60.0,157.0,0.0,2.0,3.4,7.6,0,2.93G,1.18G,93.4k,743k,31,rs0,PRI,49:53.3,7,10,69,0,0,0
136,0.0,193.0,444.0,0.0,2.0,3.5,7.7,0,2.94G,1.19G,250k,717k,31,rs0,PRI,49:54.3,8,9,67,0,0,0
137,0.0,156.0,310.0,0.0,0.0,3.5,7.8,0,2.95G,1.20G,181k,577k,31,rs0,PRI,49:55.3,5,12,57,0,0,0
138,0.0,180.0,368.0,0.0,1.0,3.6,7.8,0,2.96G,1.21G,215k,791k,31,rs0,PRI,49:56.3,4,12,68,0,0,0
139,0.0,123.0,301.0,0.0,2.0,3.6,7.9,0,2.96G,1.22G,169k,738k,31,rs0,PRI,49:57.3,4,13,65,0,0,0
140,0.0,172.0,354.0,0.0,2.0,3.7,8.0,0,2.97G,1.23G,207k,766k,31,rs0,PRI,49:58.3,5,12,64,0,0,0
141,0.0,109.0,281.0,0.0,1.0,3.7,8.0,0,2.98G,1.23G,156k,705k,31,rs0,PRI,49:59.3,5,12,67,0,0,0
142,0.0,123.0,280.0,0.0,2.0,3.7,8.1,0,2.98G,1.24G,162k,612k,31,rs0,PRI,50:00.3,5,12,63,0,0,0
143,0.0,156.0,429.0,0.0,1.0,3.8,8.1,0,2.99G,1.25G,233k,649k,31,rs0,PRI,50:01.3,6,11,70,0,0,0
144,0.0,188.0,366.0,0.0,1.0,3.8,8.2,0,3.00G,1.26G,214k,747k,31,rs0,PRI,50:02.3,3,14,52,0,0,0
145,0.0,145.0,328.0,0.0,1.0,3.9,8.2,0,3.01G,1.26G,188k,825k,31,rs0,PRI,50:03.3,3,13,67,0,0,0
146,0.0,179.0,435.0,0.0,1.0,3.9,8.3,0,3.02G,1.27G,240k,670k,31,rs0,PRI,50:04.3,5,12,62,0,0,0
147,0.0,131.0,261.0,0.0,1.0,4.0,8.4,0,3.03G,1.28G,154k,752k,31,rs0,PRI,50:05.3,6,11,67,0,0,0
148,0.0,164.0,368.0,0.0,3.0,4.0,8.4,0,3.04G,1.29G,210k,900k,31,rs0,PRI,50:06.3,3,14,63,0,0,0
149,0.0,145.0,363.0,0.0,0.0,4.1,8.5,0,3.07G,1.30G,200k,596k,31,rs0,PRI,50:07.3,3,14,64,0,0,0
150,0.0,166.0,433.0,0.0,2.0,4.1,8.5,0,3.07G,1.30G,235k,644k,31,rs0,PRI,50:08.3,6,11,58,0,0,0
151,0.0,122.0,276.0,0.0,0.0,4.2,8.6,0,3.07G,1.31G,158k,725k,32,rs0,PRI,50:09.3,2,5,52,0,0,1
152,0.0,103.0,310.0,0.0,0.0,4.2,8.6,0,3.07G,1.32G,164k,512k,31,rs0,PRI,50:10.3,7,10,45,0,0,0
153,0.0,133.0,355.0,0.0,2.0,4.2,8.7,0,3.07G,1.33G,195k,695k,31,rs0,PRI,50:11.3,6,11,64,0,0,0
154,0.0,149.0,305.0,0.0,0.0,4.3,8.7,0,3.08G,1.33G,175k,452k,32,rs0,PRI,50:12.3,1,16,38,0,0,0
155,0.0,113.0,282.0,0.0,2.0,4.3,8.8,0,3.09G,1.34G,160k,683k,31,rs0,PRI,50:13.3,5,12,66,0,0,0
156,0.0,157.0,334.0,0.0,0.0,4.4,8.8,0,3.09G,1.35G,192k,645k,31,rs0,PRI,50:14.3,7,9,66,0,0,0
157,0.0,164.0,415.0,0.0,2.0,4.4,8.9,0,3.10G,1.36G,230k,820k,31,rs0,PRI,50:15.3,8,9,72,0,0,0
158,0.0,228.0,498.0,0.0,3.0,4.5,9.0,0,3.12G,1.37G,280k,1.09m,31,rs0,PRI,50:16.3,4,13,60,0,0,0
159,0.0,106.0,249.0,0.0,1.0,4.5,9.0,0,3.12G,1.37G,142k,634k,31,rs0,PRI,50:17.3,4,12,68,0,0,0
160,0.0,130.0,258.0,0.0,4.0,4.5,9.1,0,3.13G,1.38G,158k,746k,31,rs0,PRI,50:18.3,1,0,65,0,0,16
161,0.0,69.0,200.0,0.0,1.0,4.6,9.1,0,3.13G,1.38G,114k,528k,31,rs0,PRI,50:19.3,3,14,68,0,0,0
162,0.0,138.0,308.0,0.0,0.0,4.6,9.2,0,3.14G,1.39G,176k,617k,31,rs0,PRI,50:20.3,6,11,66,0,0,0
163,0.0,160.0,418.0,0.0,0.0,4.7,9.2,0,3.15G,1.40G,232k,681k,31,rs0,PRI,50:21.3,7,11,72,0,0,0
164,0.0,142.0,339.0,0.0,1.0,4.7,9.3,0,3.15G,1.41G,190k,765k,31,rs0,PRI,50:22.3,7,10,62,0,0,0
165,0.0,151.0,349.0,0.0,0.0,4.7,9.3,0,3.16G,1.41G,197k,688k,31,rs0,PRI,50:23.3,4,13,57,0,0,0
166,0.0,172.0,359.0,0.0,1.0,4.8,9.4,0,3.17G,1.42G,209k,817k,31,rs0,PRI,50:24.3,4,13,63,0,0,0
167,0.0,185.0,447.0,0.0,0.0,4.8,9.5,0,3.18G,1.43G,245k,569k,31,rs0,PRI,50:25.3,7,10,53,0,0,0
168,0.0,180.0,382.0,0.0,1.0,4.9,9.5,0,3.19G,1.44G,220k,717k,31,rs0,PRI,50:26.3,6,11,59,0,0,0
169,0.0,168.0,420.0,0.0,1.0,4.9,9.6,0,3.20G,1.45G,229k,588k,31,rs0,PRI,50:27.3,8,9,60,0,0,0
170,0.0,125.0,334.0,0.0,0.0,5.0,9.6,0,3.20G,1.45G,180k,716k,31,rs0,PRI,50:28.3,2,10,39,0,0,0
171,0.0,95.0,267.0,0.0,4.0,4.9,9.7,0,3.22G,1.47G,146k,709k,31,rs0,PRI,50:29.3,6,11,44,0,0,0
172,0.0,135.0,318.0,0.0,0.0,5.0,9.7,0,3.22G,1.47G,176k,523k,31,rs0,PRI,50:30.3,4,13,48,0,0,0
173,0.0,110.0,291.0,0.0,0.0,5.0,9.8,0,3.23G,1.48G,157k,494k,31,rs0,PRI,50:31.3,3,13,46,0,0,0
174,0.0,199.0,464.0,0.0,1.0,5.0,9.8,0,3.24G,1.49G,257k,786k,31,rs0,PRI,50:32.3,5,12,62,0,0,1
175,0.0,131.0,269.0,0.0,3.0,5.0,9.9,0,3.24G,1.49G,166k,763k,31,rs0,PRI,50:33.3,1,0,74,0,0,16
176,0.0,78.0,170.0,0.0,2.0,5.0,9.9,0,3.25G,1.50G,107k,638k,31,rs0,PRI,50:34.3,9,8,59,0,0,1
177,0.0,134.0,291.0,0.0,0.0,5.0,9.9,0,3.25G,1.50G,169k,614k,31,rs0,PRI,50:35.3,10,7,69,0,0,0
178,0.0,177.0,442.0,0.0,3.0,5.0,10.0,0,3.26G,1.51G,246k,834k,31,rs0,PRI,50:36.3,4,13,69,0,0,0
179,0.0,145.0,347.0,0.0,0.0,5.0,10.1,0,3.27G,1.52G,197k,590k,31,rs0,PRI,50:37.3,9,8,67,0,0,0
180,0.0,150.0,386.0,0.0,1.0,5.0,10.1,0,3.28G,1.52G,200k,734k,31,rs0,PRI,50:38.3,5,12,61,0,0,0
181,0.0,195.0,405.0,0.0,0.0,5.0,10.2,0,3.29G,1.53G,232k,714k,31,rs0,PRI,50:39.3,8,9,49,0,0,0
182,0.0,95.0,249.0,0.0,2.0,5.0,10.2,0,3.29G,1.54G,141k,743k,31,rs0,PRI,50:40.3,1,0,67,0,0,16
183,0.0,50.0,123.0,999.0,3.0,5.0,10.2,0,3.29G,1.54G,80.3k,549k,31,rs0,PRI,50:41.3,1,0,60,0,0,16
