usr,sys,idl,wai,stl,read,writ,recv,send,in,out,int,csw,Start,repl8,repl9,rticket,wticket,ocursors,aconn,pf,memo,dd,bytescurrentused,readq,writeq,,insert,query,update,delete,getmore,dirty,used,flushes,vsize,res,net_in,net_out,conn,set,repl,time,arwa,arwb,cmda,cmdb,qrwa,qrwb,,yread,ytot,ywrite,srread,srtot,srwrite,ssread,sstot,sswrite,elread,eltot,elwrite,opread,optot,opwrite,time,,insert,query,update,delete,getmore,dirty,used,flushes,vsize,res,net_in,net_out,conn,set,repl,time,arwa,arwb,cmda,cmdb,qrwa,qrwb,,yread,ytot,ywrite,srread,srtot,srwrite,ssread,sstot,sswrite,elread,eltot,elwrite,opread,optot,opwrite,time
14,5,0,81,0,12M,592k,332k,579k,0,0,5342,5864,12:54:17.180928433,3000,7000,10,11,1,787,0,3144,2854123332,3245376667,0,0,345,0.0,251.0,642.0,0.0,3.0,5.1,18.6,0,4.47G,2.71G,346k,707k,31,rs0,PRI,53:23.3,7,10,62,0,0,0,345,5331.0,16907.0,11575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2019-11-27T12:53:34Z,345,0.0,0.0,313883.0,0.0,941.0,7.5,17.1,0,4.21G,2.46G,1.53m,113m,10,rs0,SEC,54:27.1,1,0,2825,0,0,0,345,0.0,4387.0,4387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2019-11-27T12:53:14Z
19,7,0,73,0,12M,776k,337k,514k,0,0,5850,6462,12:54:18.192454376,4000,8000,3,11,1,787,0,3152,2865174953,3254847624,0,0,346,0.0,260.0,630.0,0.0,0.0,5.1,18.6,0,4.48G,2.72G,339k,856k,31,rs0,PRI,53:24.3,9,8,58,0,0,1,346,5032.0,15802.0,10770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,2019-11-27T12:53:35Z,346,0.0,0.0,0.0,0.0,32.0,7.5,17.1,0,4.21G,2.46G,47.2k,595k,10,rs0,SEC,54:27.1,1,0,49,0,0,0,346,0.0,12908.0,12908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:15Z
12,5,0,83,0,12M,504k,219k,462k,0,0,4624,5192,12:54:19.221184744,5000,5000,6,11,1,787,0,3162,2874735221,3263580464,0,0,347,0.0,283.0,652.0,0.0,1.0,5.1,18.7,0,4.49G,2.73G,360k,1.16m,31,rs0,PRI,53:25.3,7,10,70,0,0,0,347,5241.0,18139.0,12898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2019-11-27T12:53:36Z,347,0.0,0.0,0.0,0.0,0.0,7.5,17.1,0,4.21G,2.46G,501b,38.4k,10,rs0,SEC,54:28.1,1,0,2,0,0,0,347,0.0,1488.0,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2019-11-27T12:53:16Z
18,8,0,73,0,12M,1016k,331k,517k,0,0,6344,7556,12:54:20.447359866,6000,6000,5,15,1,787,0,3172,2887581493,3275606278,0,0,348,0.0,227.0,587.0,0.0,1.0,5.1,18.8,0,4.50G,2.74G,313k,944k,31,rs0,PRI,53:26.3,4,12,60,0,0,1,348,7194.0,21729.0,14534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,2019-11-27T12:53:37Z,348,0.0,0.0,133.0,0.0,0.0,7.6,17.2,0,4.22G,2.47G,738b,10.3k,10,rs0,SEC,54:32.1,2,0,1,0,0,10,348,0.0,10676.0,10676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-27T12:53:17Z
18,5,0,77,0,11M,988k,298k,503k,0,0,5462,6145,12:54:21.497556303,5000,7000,5,12,1,787,0,3179,2896248615,3282291714,0,0,349,0.0,194.0,404.0,0.0,2.0,5.1,18.8,0,4.50G,2.74G,232k,902k,31,rs0,PRI,53:27.3,7,10,64,0,0,0,349,5496.0,22994.0,17497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,2019-11-27T12:53:39Z,349,0.0,0.0,1139.0,0.0,1.0,7.8,17.3,0,4.24G,2.50G,2.55k,467k,10,rs0,SEC,54:33.7,2,0,4,0,0,13,349,0.0,10603.0,10603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:18Z
20,6,1,74,0,12M,1380k,258k,464k,0,0,5227,5610,12:54:22.524537679,6000,8000,4,9,1,787,0,3186,2906231518,3291358969,0,0,350,0.0,197.0,487.0,0.0,0.0,5.1,18.9,0,4.51G,2.75G,264k,704k,31,rs0,PRI,53:28.3,7,10,64,0,0,0,350,4917.0,15346.0,10429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2019-11-27T12:53:40Z,350,0.0,0.0,628.0,0.0,2.0,7.9,17.4,0,4.28G,2.51G,1.72k,226k,10,rs0,SEC,54:34.9,3,0,3,0,0,8,350,0.0,13000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:19Z
19,6,2,74,0,12M,2300k,229k,407k,0,0,5392,6132,12:54:23.527864750,6000,7000,5,12,1,787,0,3193,2914749294,3298871570,0,0,351,0.0,241.0,632.0,0.0,0.0,5.1,18.9,0,4.52G,2.76G,336k,734k,32,rs0,PRI,53:29.3,4,13,66,0,0,0,351,3265.0,11263.0,7998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,2019-11-27T12:53:41Z,351,0.0,0.0,1385.0,0.0,3.0,8.0,17.5,0,4.28G,2.51G,6.81k,528k,10,rs0,SEC,54:35.5,1,0,11,0,0,1,351,0.0,8615.0,8615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2019-11-27T12:53:20Z
18,7,0,75,0,12M,1284k,136k,301k,0,0,4396,5097,12:54:24.796900634,3000,5000,5,12,1,787,0,3204,2927887134,3310776767,0,0,352,0.0,254.0,670.0,0.0,2.0,5.1,19.0,0,4.53G,2.76G,354k,728k,31,rs0,PRI,53:30.3,4,13,45,0,0,0,352,1983.0,20049.0,18066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:42Z,352,0.0,0.0,296.0,0.0,2.0,8.1,17.5,0,4.28G,2.52G,1.45k,108k,10,rs0,SEC,54:37.1,2,0,1,0,0,12,352,0.0,15060.0,15060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:21Z
14,6,0,79,0,12M,1196k,305k,528k,0,0,5928,7565,12:54:25.824096246,4000,6000,1,1,1,787,0,3208,2931075839,3313356788,0,15,353,0.0,204.0,498.0,0.0,1.0,5.1,19.0,0,4.54G,2.77G,273k,1.23m,31,rs0,PRI,53:31.3,5,12,65,0,0,0,353,3617.0,11770.0,8152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,2019-11-27T12:53:43Z,353,0.0,0.0,230653.0,0.0,640.0,8.1,17.5,0,4.28G,2.52G,1.56m,88.9m,10,rs0,SEC,54:37.1,1,0,2883,0,0,0,353,0.0,5608.0,5608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:22Z
20,6,0,74,0,12M,2804k,321k,515k,0,0,5381,5765,12:54:26.840947153,5000,5000,6,10,1,787,0,3212,2937912726,3319413753,0,0,354,0.0,163.0,406.0,0.0,0.0,5.1,19.1,0,4.54G,2.78G,222k,659k,32,rs0,PRI,53:32.3,3,6,66,0,0,0,354,2208.0,19832.0,17624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:44Z,354,0.0,0.0,191.0,0.0,0.0,8.2,17.6,0,4.28G,2.53G,1.56k,20.7k,10,rs0,SEC,54:39.1,2,0,1,0,0,16,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:23Z
16,5,1,78,0,11M,2500k,365k,600k,0,0,5996,6826,12:54:27.842710710,6000,6000,6,11,1,787,0,3220,2948713331,3329021261,0,0,355,0.0,75.0,130.0,0.0,3.0,5.1,19.1,0,4.54G,2.78G,82.8k,569k,31,rs0,PRI,53:33.3,9,8,21,0,0,0,355,1999.0,7693.0,5693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2019-11-27T12:53:45Z,355,0.0,0.0,151032.0,0.0,649.0,8.2,17.6,0,4.28G,2.53G,1.49m,97.5m,10,rs0,SEC,54:39.1,1,0,2273,0,0,0,355,0.0,3799.0,3799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:24Z
19,8,0,73,0,11M,2280k,382k,523k,0,0,6039,6881,12:54:28.838861727,5000,7000,8,15,1,787,0,3230,2960571459,3339515980,0,0,356,0.0,169.0,415.0,0.0,0.0,5.1,19.1,0,4.55G,2.79G,226k,667k,32,rs0,PRI,53:34.3,8,9,62,0,0,0,356,5245.0,17761.0,12515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-27T12:53:46Z,356,0.0,0.0,0.0,0.0,0.0,8.2,17.6,0,4.28G,2.53G,3.34k,39.7k,10,rs0,SEC,54:40.1,1,0,5,0,0,0,356,0.0,12138.0,12138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:25Z
18,7,0,75,0,12M,1000k,276k,507k,0,0,5560,6064,12:54:29.868658802,6000,8000,2,0,1,787,0,3235,2966056900,3343655157,0,16,357,0.0,274.0,546.0,0.0,1.0,5.1,19.2,0,4.56G,2.79G,313k,792k,31,rs0,PRI,53:35.3,8,9,57,0,0,0,357,5157.0,16025.0,10868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,2019-11-27T12:53:47Z,357,0.0,0.0,488.0,0.0,0.0,8.2,17.6,0,4.28G,2.53G,3.27k,190k,10,rs0,SEC,54:41.1,1,0,5,0,0,0,357,0.0,11359.0,11359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:26Z
18,7,0,76,0,12M,604k,227k,397k,0,0,5024,5714,12:54:30.878134507,5000,6000,4,11,1,787,0,3241,2974930489,3351947050,0,0,358,0.0,259.0,645.0,0.0,1.0,5.2,19.3,0,4.57G,2.80G,348k,755k,31,rs0,PRI,53:36.3,5,12,63,0,0,0,358,5096.0,15294.0,10198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,2019-11-27T12:53:48Z,358,0.0,0.0,0.0,0.0,0.0,8.3,17.7,0,4.29G,2.54G,695b,10.0k,10,rs0,SEC,54:45.1,2,0,1,0,0,1,358,0.0,10707.0,10707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:28Z
14,5,3,79,0,13M,1440k,239k,460k,0,0,4524,5234,12:54:31.996964175,6000,6000,1,0,1,787,0,3245,2979399889,3354948580,0,0,359,0.0,278.0,585.0,0.0,0.0,5.1,19.3,0,4.58G,2.81G,330k,1.01m,31,rs0,PRI,53:37.3,5,12,69,0,0,0,359,5275.0,16583.0,11308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2019-11-27T12:53:49Z,359,0.0,0.0,660.0,0.0,0.0,8.5,17.8,0,4.34G,2.56G,925b,212k,10,rs0,SEC,54:47.8,2,0,2,0,0,8,359,0.0,4831.0,4831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:29Z
20,7,1,72,0,12M,700k,305k,488k,0,0,6277,7537,12:54:33.012719091,4000,8000,5,13,1,787,0,3249,2987702756,3362432261,0,0,360,0.0,207.0,500.0,0.0,0.0,5.1,19.4,0,4.58G,2.82G,271k,591k,31,rs0,PRI,53:38.3,6,11,41,0,0,0,360,6014.0,20228.0,14213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,2019-11-27T12:53:50Z,360,0.0,0.0,317614.0,0.0,1145.0,8.6,17.9,0,4.34G,2.57G,1.67m,113m,10,rs0,SEC,54:47.8,1,0,2979,0,0,0,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:30Z
17,6,3,74,0,13M,544k,384k,571k,0,0,5645,6275,12:54:34.141832150,5000,9000,6,12,1,787,0,3259,2999554875,3372847682,0,16,361,0.0,276.0,608.0,0.0,1.0,5.1,19.5,0,4.60G,2.83G,340k,1.22m,31,rs0,PRI,53:39.3,7,9,68,0,0,1,361,7674.0,22322.0,14648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,2019-11-27T12:53:51Z,361,0.0,0.0,0.0,0.0,6.0,8.6,17.9,0,4.34G,2.57G,4.01k,125k,10,rs0,SEC,54:48.1,1,0,6,0,0,0,361,0.0,6822.0,6822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:31Z
19,6,0,74,0,12M,1180k,338k,504k,0,0,5602,5961,12:54:35.178078462,4000,9000,1,0,1,787,0,3261,3000912216,3373814992,0,0,362,0.0,273.0,665.0,0.0,0.0,5.1,19.5,0,4.61G,2.84G,357k,812k,32,rs0,PRI,53:40.3,4,13,64,0,0,0,362,4148.0,14136.0,9987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:52Z,362,0.0,0.0,340.0,0.0,1.0,8.6,17.9,0,4.34G,2.57G,5.52k,146k,10,rs0,SEC,54:49.1,1,0,7,0,0,0,362,0.0,15475.0,15475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:32Z
14,6,5,75,0,12M,2888k,223k,367k,0,0,4753,6034,12:54:36.196123397,6000,11000,4,14,1,787,0,3269,3010438041,3382395987,0,0,363,0.0,192.0,431.0,0.0,2.0,5.1,19.6,0,4.62G,2.85G,242k,1.02m,31,rs0,PRI,53:41.3,1,0,64,0,0,16,363,5160.0,15532.0,10371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,2019-11-27T12:53:53Z,363,0.0,0.0,0.0,0.0,0.0,8.7,18.0,0,4.34G,2.59G,702b,11.5k,10,rs0,SEC,54:52.5,2,0,1,0,0,1,363,0.0,12541.0,12541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2019-11-27T12:53:33Z
14,6,0,81,0,12M,1712k,272k,490k,0,0,4999,5304,12:54:37.214686639,4000,7000,4,13,1,787,0,3277,3022088341,3392030097,0,0,364,0.0,82.0,231.0,0.0,0.0,5.1,19.6,0,4.62G,2.85G,127k,538k,31,rs0,PRI,53:42.3,4,12,63,0,0,1,364,3890.0,10068.0,6177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,2019-11-27T12:53:54Z,364,0.0,0.0,1783.0,0.0,2.0,8.9,18.1,0,4.37G,2.60G,2.18k,551k,10,rs0,SEC,54:53.7,2,0,4,0,0,16,364,0.0,10132.0,10132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-27T12:53:34Z
21,7,1,72,0,14M,1040k,365k,517k,0,0,5550,6077,12:54:38.375604035,5000,5000,6,11,1,787,0,3285,3031686360,3400476802,0,0,365,0.0,152.0,364.0,0.0,5.0,5.2,19.6,0,4.62G,2.85G,206k,1.14m,31,rs0,PRI,53:43.3,1,0,65,0,0,16,365,1037.0,21781.0,20743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2019-11-27T12:53:55Z,365,0.0,0.0,8534.0,0.0,28.0,8.9,18.1,0,4.37G,2.60G,21.4k,3.70m,10,rs0,SEC,54:53.8,1,0,42,0,0,1,365,0.0,4945.0,4945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:35Z
18,6,2,74,0,12M,1296k,286k,523k,0,0,5668,6157,12:54:39.809809593,4000,6000,6,10,1,787,0,3291,3038537616,3406660786,0,0,366,0.0,88.0,209.0,0.0,0.0,5.2,19.7,0,4.63G,2.86G,120k,542k,31,rs0,PRI,53:44.3,5,5,63,0,0,0,366,4212.0,13302.0,9089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2019-11-27T12:53:56Z,366,0.0,0.0,0.0,0.0,5.0,8.9,18.1,0,4.37G,2.60G,8.63k,112k,10,rs0,SEC,54:54.1,1,0,8,0,0,0,366,0.0,1167.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:36Z
13,4,0,83,0,12M,1528k,287k,499k,0,0,5748,7188,12:54:41.059886183,4000,6000,5,12,1,787,0,3299,3050932435,3417394251,0,0,367,0.0,96.0,252.0,0.0,5.0,5.2,19.7,0,4.63G,2.86G,141k,335k,31,rs0,PRI,53:45.3,7,10,33,0,0,0,367,2436.0,7163.0,4726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2019-11-27T12:53:57Z,367,0.0,0.0,199.0,0.0,1.0,8.9,18.2,0,4.37G,2.61G,3.70k,103k,10,rs0,SEC,54:55.1,1,0,6,0,0,0,367,0.0,6817.0,6817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:37Z
19,7,0,74,0,12M,792k,397k,564k,0,0,5950,7018,12:54:42.094634417,5000,7000,3,13,1,787,0,3310,3065295377,3429387998,0,0,368,0.0,235.0,591.0,0.0,0.0,5.3,19.7,0,4.64G,2.87G,318k,751k,31,rs0,PRI,53:46.3,12,5,67,0,0,0,368,4470.0,16020.0,11550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,2019-11-27T12:53:58Z,368,0.0,0.0,0.0,0.0,1.0,8.9,18.2,0,4.37G,2.61G,874b,38.9k,10,rs0,SEC,54:56.1,1,0,2,0,0,0,368,0.0,1333.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:39Z
14,6,0,80,0,13M,1584k,229k,438k,0,0,4801,5177,12:54:43.105801492,6000,6000,8,11,1,787,0,3318,3074419809,3437727555,0,16,369,0.0,264.0,628.0,0.0,2.0,5.3,19.8,0,4.68G,2.88G,344k,842k,31,rs0,PRI,53:47.3,7,10,73,0,0,0,369,4749.0,15279.0,10529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,2019-11-27T12:53:59Z,369,0.0,0.0,104.0,0.0,0.0,9.0,18.3,0,4.37G,2.62G,1.25k,10.8k,10,rs0,SEC,55:00.0,2,0,2,0,0,16,369,0.0,12382.0,12382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:40Z
22,7,3,68,0,12M,1408k,381k,556k,0,0,5914,6969,12:54:44.631305512,6000,7000,6,9,1,787,0,3325,3082235971,3444670223,0,0,370,0.0,268.0,577.0,0.0,1.0,5.4,19.9,0,4.68G,2.89G,324k,1.32m,31,rs0,PRI,53:48.3,7,11,57,0,0,0,370,4965.0,16297.0,11332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,2019-11-27T12:54:00Z,370,0.0,0.0,1394.0,0.0,1.0,9.2,18.4,0,4.39G,2.64G,4.08k,512k,10,rs0,SEC,55:01.6,2,0,6,0,0,13,370,0.0,8924.0,8924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:41Z
19,6,0,75,0,12M,1172k,316k,563k,0,0,5672,6162,12:54:45.645411750,5000,8000,4,12,1,787,0,3331,3089181850,3451284749,0,0,371,0.0,225.0,596.0,0.0,0.0,5.5,19.9,0,4.68G,2.89G,317k,749k,31,rs0,PRI,53:49.3,7,10,72,0,0,0,371,4350.0,13354.0,9003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,2019-11-27T12:54:02Z,371,0.0,0.0,1151.0,0.0,4.0,9.3,18.5,0,4.42G,2.65G,3.00k,460k,10,rs0,SEC,55:02.3,3,0,5,0,0,0,371,0.0,15038.0,15038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:42Z
18,8,4,70,0,11M,4720k,238k,413k,0,0,5647,6560,12:54:47.157630764,5000,7000,6,15,1,787,0,3340,3103206171,3461855945,0,16,372,0.0,214.0,531.0,0.0,1.0,5.5,20.0,0,4.68G,2.90G,290k,730k,31,rs0,PRI,53:50.3,4,13,67,0,0,0,372,3511.0,17370.0,13859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2019-11-27T12:54:03Z,372,0.0,0.0,143294.0,0.0,690.0,9.3,18.5,0,4.42G,2.65G,373k,53.2m,10,rs0,SEC,55:02.3,1,0,460,0,0,0,372,0.0,5683.0,5683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:43Z
17,7,2,74,0,11M,1612k,154k,353k,0,0,4717,5052,12:54:48.212842302,6000,8000,1,0,1,787,0,3342,3105953575,3463721246,0,0,373,0.0,207.0,479.0,0.0,0.0,5.6,20.0,0,4.68G,2.91G,266k,783k,31,rs0,PRI,53:51.3,3,14,67,0,0,0,373,1123.0,17332.0,16209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2019-11-27T12:54:04Z,373,0.0,0.0,682.0,0.0,4.0,9.4,18.5,0,4.42G,2.66G,6.54k,179k,10,rs0,SEC,55:03.3,3,0,7,0,0,1,373,0.0,15080.0,15080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:44Z
21,7,0,73,0,12M,528k,306k,536k,0,0,5581,6072,12:54:49.200179403,4000,7000,7,8,1,787,0,3350,3116832593,3473776943,0,0,374,0.0,267.0,600.0,0.0,1.0,5.7,20.1,0,4.69G,2.92G,333k,1.16m,31,rs0,PRI,53:52.3,3,14,62,0,0,0,374,4669.0,15480.0,10811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,2019-11-27T12:54:05Z,374,0.0,0.0,2.0,0.0,3.0,9.4,18.5,0,4.42G,2.66G,1.96k,138k,10,rs0,SEC,55:04.1,1,0,2,0,0,0,374,0.0,6128.0,6128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:45Z
18,6,1,75,0,13M,1304k,211k,412k,0,0,5347,6098,12:54:50.219142803,5000,8000,6,10,1,787,0,3357,3126487357,3480912658,0,16,375,0.0,241.0,529.0,0.0,0.0,5.7,20.2,0,4.69G,2.92G,296k,1.03m,31,rs0,PRI,53:53.3,6,10,66,0,0,0,375,4981.0,19038.0,14057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:54:06Z,375,0.0,0.0,168.0,0.0,0.0,9.4,18.6,0,4.42G,2.66G,3.33k,92.9k,10,rs0,SEC,55:05.1,1,0,6,0,0,0,375,0.0,3795.0,3795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2019-11-27T12:53:46Z
19,6,1,73,0,13M,1684k,131k,327k,0,0,4650,5348,12:54:51.343247163,6000,6000,1,0,1,787,0,3359,3128976817,3483130878,0,0,376,0.0,276.0,621.0,0.0,1.0,5.8,20.2,0,4.70G,2.93G,340k,848k,31,rs0,PRI,53:54.3,6,11,47,0,0,0,376,244.0,16380.0,16136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,2019-11-27T12:54:07Z,376,0.0,0.0,0.0,0.0,0.0,9.5,18.7,0,4.42G,2.68G,685b,9.89k,10,rs0,SEC,55:09.2,2,0,0,0,0,1,376,0.0,1042.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:47Z
17,7,1,75,0,12M,756k,423k,611k,0,0,6374,7366,12:54:52.363274451,7000,7000,4,11,1,787,0,3364,3136226479,3489099592,0,0,377,0.0,109.0,279.0,0.0,0.0,5.8,20.3,0,4.71G,2.94G,157k,440k,31,rs0,PRI,53:55.3,1,0,51,0,0,16,377,5619.0,17093.0,11473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2019-11-27T12:54:08Z,377,0.0,0.0,932.0,0.0,1.0,9.7,18.8,0,4.45G,2.70G,4.55k,308k,10,rs0,SEC,55:11.4,2,0,7,0,0,1,377,0.0,2398.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-27T12:53:48Z
18,7,0,75,0,13M,836k,363k,521k,0,0,5325,5531,12:54:53.591487688,4000,8000,4,12,1,787,0,3374,3148716996,3499871527,0,0,378,0.0,125.0,255.0,0.0,3.0,5.9,20.3,0,4.71G,2.94G,153k,788k,31,rs0,PRI,53:56.3,7,9,67,0,0,0,378,6636.0,19723.0,13086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,2019-11-27T12:54:09Z,378,0.0,0.0,305308.0,0.0,987.0,9.7,18.8,0,4.45G,2.70G,1.14m,105m,10,rs0,SEC,55:11.4,1,0,1727,0,0,0,378,0.0,16523.0,16523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-27T12:53:49Z
