insert,query,update,delete,getmore,command,dirty,used,flushes,vsize,res,qrw,arw,net_in,net_out,conn,set,repl,time
*0,726,1643,*0,2,67|0,19.60%,33.20%,0,7.00G,5.21G,0|0,3|13,890k,1.76m,32,rs0,PRI,07:20.3
*0,558,1294,*0,2,55|0,19.70%,33.30%,0,7.00G,5.21G,0|0,4|13,694k,2.25m,31,rs0,PRI,07:21.3
*0,367,806,*0,1,68|0,19.70%,33.30%,0,7.00G,5.21G,0|16,1|0,444k,1.54m,31,rs0,PRI,07:22.3
*0,56,96,*0,1,65|0,19.70%,33.30%,0,7.00G,5.21G,0|16,1|0,66.8k,536k,31,rs0,PRI,07:23.3
*0,38,92,*0,2,66|0,19.70%,33.30%,0,7.00G,5.21G,0|16,1|0,60.4k,513k,31,rs0,PRI,07:24.3
*0,263,618,*0,0,64|0,19.70%,33.30%,0,7.00G,5.21G,0|0,4|13,338k,757k,31,rs0,PRI,07:25.3
*0,195,473,*0,1,69|0,19.70%,33.30%,0,7.00G,5.21G,0|16,1|0,260k,745k,31,rs0,PRI,07:26.3
*0,265,629,*0,3,68|0,19.70%,33.30%,0,7.00G,5.21G,0|9,3|5,343k,1.10m,32,rs0,PRI,07:27.3
*0,39,100,*0,1,64|0,19.70%,33.20%,0,7.00G,5.21G,0|16,1|0,62.7k,713k,32,rs0,PRI,07:28.3
*0,46,92,*0,2,63|0,19.60%,33.20%,0,7.00G,5.21G,0|16,1|0,63.8k,515k,31,rs0,PRI,07:29.3
*0,335,793,*0,1,66|0,19.60%,33.20%,0,7.00G,5.21G,0|0,4|13,429k,894k,31,rs0,PRI,07:30.3
*0,165,335,*0,2,67|0,19.60%,33.20%,0,7.00G,5.21G,0|16,1|0,197k,1.01m,31,rs0,PRI,07:31.3
*0,41,93,*0,2,64|0,19.60%,33.20%,0,7.00G,5.21G,0|16,1|0,59.8k,514k,31,rs0,PRI,07:32.3
*0,35,95,*0,2,4|0,19.60%,33.10%,0,7.00G,5.21G,0|16,1|0,50.1k,118k,31,rs0,PRI,07:33.3
*0,44,97,*0,1,5|0,19.50%,33.10%,0,7.00G,5.21G,0|16,1|0,57.6k,105k,31,rs0,PRI,07:34.3
*0,349,808,*0,0,4|0,19.50%,33.10%,0,7.00G,5.21G,0|0,10|7,429k,547k,31,rs0,PRI,07:35.3
*0,222,530,*0,2,4|0,19.50%,33.00%,0,7.00G,5.21G,0|16,1|0,281k,365k,31,rs0,PRI,07:36.3
*0,208,475,*0,3,38|0,19.50%,33.00%,0,7.00G,5.21G,0|16,1|0,260k,970k,31,rs0,PRI,07:37.3
*0,158,350,*0,2,43|0,19.50%,33.00%,0,7.00G,5.21G,0|0,1|0,196k,690k,32,rs0,PRI,07:38.3
*0,170,345,*0,2,67|0,19.50%,33.00%,0,7.00G,5.21G,0|16,1|0,205k,697k,32,rs0,PRI,07:39.3
*0,310,840,*0,3,66|0,19.50%,33.00%,0,7.00G,5.21G,0|0,4|13,442k,966k,31,rs0,PRI,07:40.3
*0,154,361,*0,1,67|0,19.50%,33.00%,0,7.00G,5.21G,0|16,1|0,203k,1.01m,31,rs0,PRI,07:41.3
*0,47,96,*0,2,66|0,19.50%,32.90%,0,7.00G,5.21G,0|16,1|0,64.8k,495k,31,rs0,PRI,07:42.3
*0,343,817,*0,1,71|0,19.50%,32.90%,0,7.00G,5.21G,0|0,3|13,446k,939k,31,rs0,PRI,07:43.3
*0,173,380,*0,1,65|0,19.50%,32.90%,0,7.00G,5.21G,0|16,1|0,216k,675k,31,rs0,PRI,07:44.3
*0,241,566,*0,3,65|0,19.50%,32.90%,0,7.00G,5.21G,0|0,6|11,314k,1.06m,32,rs0,PRI,07:45.3
*0,565,1303,*0,2,63|0,19.50%,32.90%,0,7.00G,5.21G,0|0,7|10,700k,1.22m,31,rs0,PRI,07:46.3
*0,761,1909,*0,2,73|0,19.60%,33.00%,0,7.00G,5.21G,0|0,6|11,1.01m,1.70m,31,rs0,PRI,07:47.3
*0,491,1208,*0,1,59|0,19.70%,33.10%,0,7.00G,5.21G,0|0,7|10,639k,1.97m,31,rs0,PRI,07:48.3
*0,550,1304,*0,0,68|0,19.80%,33.10%,0,7.00G,5.21G,0|1,3|12,698k,1.21m,31,rs0,PRI,07:49.3
*0,769,1937,*0,0,43|0,19.90%,33.20%,0,7.00G,5.21G,0|0,9|8,1.01m,1.67m,31,rs0,PRI,07:50.3
*0,346,886,*0,2,66|0,19.90%,33.20%,0,7.00G,5.21G,0|16,1|0,468k,2.35m,31,rs0,PRI,07:51.3
*0,40,91,*0,1,63|0,19.90%,33.20%,0,7.00G,5.21G,0|16,1|0,59.3k,512k,31,rs0,PRI,07:52.3
*0,48,97,*0,2,68|0,19.90%,33.20%,0,7.00G,5.21G,0|16,1|0,66.0k,526k,31,rs0,PRI,07:53.3
*0,39,94,*0,3,62|0,19.90%,33.10%,0,7.00G,5.21G,0|16,1|0,62.9k,477k,32,rs0,PRI,07:54.3
*0,192,486,*0,1,44|0,19.90%,33.10%,0,7.00G,5.21G,0|0,1|0,261k,661k,32,rs0,PRI,07:55.3
*0,296,749,*0,0,32|0,19.90%,33.10%,0,7.00G,5.21G,0|0,6|11,393k,677k,32,rs0,PRI,07:56.3
*0,73,185,*0,2,67|0,19.90%,33.10%,0,7.00G,5.21G,0|16,1|0,106k,820k,31,rs0,PRI,07:57.3
*0,47,92,*0,3,66|0,19.80%,33.10%,1,7.00G,5.21G,0|16,1|0,63.6k,526k,31,rs0,PRI,07:58.3
*0,202,518,*0,0,67|0,19.80%,33.10%,0,7.00G,5.21G,0|0,7|10,279k,705k,31,rs0,PRI,07:59.3
*0,269,585,*0,2,67|0,19.70%,32.90%,0,7.00G,5.21G,0|16,1|0,327k,1.15m,31,rs0,PRI,08:00.3
*0,37,93,*0,1,62|0,19.70%,32.90%,0,7.00G,5.21G,0|16,1|0,59.3k,474k,32,rs0,PRI,08:01.3
*0,377,784,*0,1,60|0,19.60%,32.90%,0,7.00G,5.21G,0|5,2|10,438k,916k,31,rs0,PRI,08:02.3
*0,36,101,*0,3,69|0,19.60%,32.90%,0,7.00G,5.21G,0|16,1|0,65.1k,751k,31,rs0,PRI,08:03.3
*0,45,96,*0,3,67|0,19.60%,32.90%,0,7.00G,5.21G,0|16,1|0,64.6k,524k,31,rs0,PRI,08:04.3
*0,309,730,*0,0,56|0,19.60%,32.90%,0,7.00G,5.21G,0|0,5|12,393k,783k,31,rs0,PRI,08:05.3
*0,269,732,*0,5,68|0,19.70%,33.00%,0,7.00G,5.21G,0|16,1|0,388k,1.23m,32,rs0,PRI,08:06.3
*0,387,859,*0,2,67|0,19.70%,33.00%,0,7.00G,5.21G,0|0,2|15,472k,971k,31,rs0,PRI,08:07.3
*0,417,971,*0,0,33|0,19.80%,33.00%,0,7.00G,5.21G,0|0,9|7,518k,806k,31,rs0,PRI,08:08.3
*0,674,1526,*0,0,62|0,19.90%,33.10%,0,7.00G,5.21G,0|0,5|11,822k,1.37m,31,rs0,PRI,08:09.3
*0,720,1597,*0,3,67|0,20.00%,33.20%,0,7.00G,5.21G,0|0,5|10,867k,1.66m,31,rs0,PRI,08:10.3
*0,737,1734,*0,0,68|0,20.10%,33.30%,0,7.00G,5.21G,0|1,6|9,926k,1.46m,31,rs0,PRI,08:11.3
*0,386,805,*0,1,61|0,20.10%,33.30%,0,7.00G,5.21G,0|0,3|15,449k,1.89m,31,rs0,PRI,08:12.3
*0,49,134,*0,3,69|0,20.10%,33.30%,0,7.00G,5.21G,0|14,1|2,82.1k,1.64m,31,rs0,PRI,08:13.3
*0,38,96,*0,1,60|0,20.00%,33.30%,0,7.00G,5.21G,0|16,1|0,61.8k,498k,31,rs0,PRI,08:14.3
*0,49,98,*0,3,64|0,20.00%,33.20%,0,7.00G,5.21G,0|16,1|0,66.6k,493k,31,rs0,PRI,08:15.3
*0,330,720,*0,0,58|0,20.10%,33.30%,0,7.00G,5.21G,0|0,9|8,396k,843k,31,rs0,PRI,08:16.3
*0,352,735,*0,2,67|0,20.10%,33.30%,0,7.00G,5.21G,0|16,1|0,411k,1.38m,31,rs0,PRI,08:17.3
*0,40,92,*0,1,58|0,20.10%,33.30%,0,7.00G,5.21G,0|16,1|0,59.0k,475k,31,rs0,PRI,08:18.3
*0,272,606,*0,2,65|0,20.10%,33.40%,0,7.00G,5.21G,0|0,8|9,337k,766k,31,rs0,PRI,08:19.3
*0,239,531,*0,1,59|0,20.10%,33.40%,0,7.00G,5.21G,0|16,1|0,295k,824k,32,rs0,PRI,08:20.3
*0,39,92,*0,2,58|0,20.10%,33.40%,0,7.00G,5.21G,0|16,1|0,58.9k,555k,31,rs0,PRI,08:21.3
*0,203,582,*0,5,60|0,20.10%,33.40%,0,7.00G,5.21G,0|0,4|14,309k,811k,31,rs0,PRI,08:22.3
*0,181,446,*0,0,60|0,20.10%,33.40%,0,7.00G,5.21G,0|0,2|15,243k,680k,31,rs0,PRI,08:23.3
*0,103,252,*0,3,63|0,20.10%,33.50%,0,7.00G,5.21G,0|0,1|16,145k,769k,31,rs0,PRI,08:24.3
*0,129,250,*0,5,58|0,20.10%,33.50%,0,7.00G,5.21G,0|0,1|16,152k,758k,31,rs0,PRI,08:25.3
*0,132,335,*0,3,68|0,20.10%,33.50%,0,7.00G,5.21G,0|0,2|15,193k,630k,31,rs0,PRI,08:26.3
*0,137,331,*0,4,67|0,20.10%,33.50%,0,7.00G,5.21G,0|0,2|15,192k,676k,31,rs0,PRI,08:27.3
*0,108,289,*0,1,60|0,20.10%,33.50%,0,7.00G,5.21G,0|0,1|16,159k,594k,31,rs0,PRI,08:28.3
*0,173,367,*0,9,72|0,20.10%,33.50%,0,7.00G,5.21G,0|0,1|16,222k,816k,31,rs0,PRI,08:29.3
*0,152,379,*0,4,63|0,20.10%,33.50%,0,7.00G,5.21G,0|1,5|13,215k,659k,31,rs0,PRI,08:30.3
*0,130,316,*0,5,66|0,20.10%,33.60%,0,7.00G,5.21G,0|0,1|16,186k,681k,31,rs0,PRI,08:31.3
*0,142,290,*0,6,75|0,20.10%,33.60%,0,7.00G,5.21G,0|0,1|16,187k,706k,31,rs0,PRI,08:32.3
*0,184,420,*0,5,60|0,20.10%,33.60%,0,7.00G,5.21G,0|0,1|16,241k,700k,31,rs0,PRI,08:33.3
*0,216,512,*0,4,65|0,20.10%,33.60%,0,7.00G,5.21G,0|0,1|15,291k,825k,31,rs0,PRI,08:34.3
*0,241,545,*0,3,63|0,20.10%,33.60%,0,7.00G,5.21G,0|0,1|16,311k,814k,31,rs0,PRI,08:35.3
*0,274,521,*0,6,57|0,20.10%,33.70%,0,7.00G,5.21G,0|0,2|15,310k,933k,31,rs0,PRI,08:36.3
*0,246,535,*0,6,76|0,20.10%,33.70%,0,7.00G,5.21G,0|0,2|15,312k,943k,31,rs0,PRI,08:37.3
*0,219,460,*0,7,74|0,20.10%,33.70%,0,7.00G,5.21G,0|0,1|16,281k,773k,31,rs0,PRI,08:38.3
*0,212,427,*0,4,70|0,20.10%,33.70%,0,7.00G,5.21G,0|0,2|15,258k,808k,31,rs0,PRI,08:39.3
*0,258,630,*0,7,59|0,20.10%,33.80%,0,7.00G,5.21G,0|0,2|16,354k,828k,31,rs0,PRI,08:40.3
*0,131,360,*0,3,55|0,20.10%,33.80%,0,7.00G,5.21G,0|0,1|1,203k,616k,32,rs0,PRI,08:41.3
*0,230,643,*0,4,44|0,20.10%,33.80%,0,7.00G,5.21G,0|0,2|15,337k,701k,31,rs0,PRI,08:42.3
*0,263,600,*0,10,67|0,20.10%,33.80%,0,7.00G,5.21G,0|0,4|13,342k,1.02m,32,rs0,PRI,08:43.3
*0,268,650,*0,3,65|0,20.10%,33.90%,0,7.00G,5.21G,0|0,2|15,360k,844k,31,rs0,PRI,08:44.3
*0,227,501,*0,9,74|0,20.10%,33.90%,0,7.00G,5.21G,0|0,1|16,298k,986k,31,rs0,PRI,08:45.3
*0,211,498,*0,5,68|0,20.10%,33.90%,0,7.00G,5.21G,0|0,1|16,287k,738k,31,rs0,PRI,08:46.3
*0,221,519,*0,4,58|0,20.10%,33.90%,0,7.00G,5.21G,0|0,1|16,292k,810k,32,rs0,PRI,08:47.3
*0,222,484,*0,2,57|0,20.10%,34.00%,0,7.00G,5.21G,0|0,2|15,279k,792k,31,rs0,PRI,08:48.3
*0,187,457,*0,6,67|0,20.10%,34.00%,0,7.00G,5.21G,0|0,2|15,260k,803k,31,rs0,PRI,08:49.3
*0,228,505,*0,6,70|0,20.10%,34.00%,0,7.00G,5.21G,0|0,3|14,294k,897k,31,rs0,PRI,08:50.3
*0,226,486,*0,6,78|0,20.10%,34.00%,0,7.00G,5.21G,0|0,2|15,290k,866k,31,rs0,PRI,08:51.3
*0,183,485,*0,4,70|0,20.10%,34.10%,0,7.00G,5.21G,0|0,1|16,273k,745k,31,rs0,PRI,08:52.3
*0,253,594,*0,3,66|0,20.10%,34.10%,0,7.00G,5.21G,0|0,1|16,334k,899k,31,rs0,PRI,08:53.3
*0,292,610,*0,6,64|0,20.10%,34.10%,0,7.00G,5.21G,0|0,2|14,355k,942k,32,rs0,PRI,08:54.3
*0,240,542,*0,5,70|0,20.10%,34.10%,0,7.00G,5.21G,0|0,4|13,311k,842k,32,rs0,PRI,08:55.3
*0,272,628,*0,6,66|0,20.10%,34.20%,0,7.00G,5.21G,0|0,2|15,355k,974k,31,rs0,PRI,08:56.3
*0,220,588,*0,5,75|0,20.10%,34.20%,0,7.00G,5.21G,0|0,1|15,323k,935k,31,rs0,PRI,08:57.3
*0,252,589,*0,4,64|0,20.10%,34.20%,0,7.00G,5.21G,0|0,2|15,331k,842k,31,rs0,PRI,08:58.3
*0,213,581,*0,5,68|0,20.10%,34.20%,0,7.00G,5.21G,0|0,3|14,318k,906k,31,rs0,PRI,08:59.3
*0,344,756,*0,5,57|0,20.10%,34.30%,0,7.00G,5.21G,0|0,2|15,421k,1.04m,31,rs0,PRI,09:00.3
*0,273,622,*0,4,66|0,20.10%,34.30%,0,7.00G,5.21G,0|0,3|14,350k,924k,31,rs0,PRI,09:01.3
*0,318,738,*0,4,55|0,20.10%,34.30%,0,7.00G,5.21G,0|0,3|9,407k,986k,32,rs0,PRI,09:02.3
*0,2,5,*0,6,19|0,20.10%,34.30%,0,7.00G,5.21G,0|0,1|0,19.9k,180k,32,rs0,PRI,09:03.3
*0,235,547,*0,0,25|0,20.00%,34.40%,0,7.00G,5.21G,0|0,5|10,298k,419k,31,rs0,PRI,09:04.3
*0,928,2209,*0,2,58|0,20.10%,34.50%,0,7.00G,5.21G,0|0,2|15,1.17m,2.21m,31,rs0,PRI,09:05.3
*0,467,1100,*0,3,61|0,20.10%,34.50%,0,7.00G,5.21G,0|0,1|16,591k,1.54m,31,rs0,PRI,09:06.3
*0,319,695,*0,4,58|0,20.10%,34.50%,0,7.00G,5.21G,0|0,2|15,386k,1.02m,32,rs0,PRI,09:07.3
*0,435,1019,*0,3,55|0,20.10%,34.60%,0,7.00G,5.21G,0|0,4|13,552k,1.20m,31,rs0,PRI,09:08.3
*0,316,706,*0,3,57|0,20.10%,34.60%,0,7.00G,5.21G,0|0,1|16,391k,1.02m,31,rs0,PRI,09:09.3
*0,305,684,*0,3,59|0,20.10%,34.60%,0,7.00G,5.21G,0|0,2|15,378k,1.13m,31,rs0,PRI,09:10.3
*0,260,579,*0,2,58|0,20.10%,34.70%,0,7.00G,5.21G,0|0,1|16,323k,878k,31,rs0,PRI,09:11.3
*0,302,691,*0,4,59|0,20.10%,34.70%,0,7.00G,5.21G,0|0,3|14,381k,988k,31,rs0,PRI,09:12.3
*0,197,492,*0,5,60|0,20.10%,34.70%,0,7.00G,5.21G,0|0,1|16,273k,800k,31,rs0,PRI,09:13.3
*0,168,445,*0,2,56|0,20.10%,34.70%,0,7.00G,5.21G,0|0,2|16,243k,623k,32,rs0,PRI,09:14.3
*0,180,426,*0,9,72|0,20.10%,34.80%,0,7.00G,5.21G,0|0,1|16,252k,908k,31,rs0,PRI,09:15.3
*0,184,480,*0,4,62|0,20.10%,34.80%,0,7.00G,5.21G,0|0,1|16,265k,733k,31,rs0,PRI,09:16.3
*0,169,496,*0,3,66|0,20.10%,34.80%,0,7.00G,5.21G,0|0,1|16,271k,770k,31,rs0,PRI,09:17.3
*0,235,546,*0,4,59|0,20.10%,34.80%,0,7.00G,5.21G,0|0,3|16,307k,790k,31,rs0,PRI,09:18.3
*0,229,612,*0,5,68|0,20.10%,34.80%,0,7.00G,5.21G,0|0,3|14,336k,900k,31,rs0,PRI,09:19.3
*0,270,646,*0,6,54|0,20.10%,34.90%,0,7.00G,5.21G,0|0,1|16,358k,831k,31,rs0,PRI,09:20.3
*0,305,763,*0,5,70|0,20.10%,34.90%,0,7.00G,5.21G,0|0,7|10,419k,1.03m,31,rs0,PRI,09:21.3
*0,265,639,*0,6,58|0,20.10%,34.90%,0,7.00G,5.21G,0|0,2|15,354k,898k,31,rs0,PRI,09:22.3
*0,306,726,*0,5,58|0,20.10%,34.90%,0,7.00G,5.21G,0|0,6|11,403k,904k,31,rs0,PRI,09:23.3
*0,251,648,*0,6,58|0,20.10%,35.00%,0,7.00G,5.21G,0|0,3|14,353k,1.04m,31,rs0,PRI,09:24.3
*0,304,690,*0,3,71|0,20.10%,35.00%,0,7.00G,5.21G,0|5,2|10,386k,830k,31,rs0,PRI,09:25.3
*0,254,633,*0,6,62|0,20.10%,35.00%,0,7.00G,5.21G,0|0,4|13,352k,969k,31,rs0,PRI,09:26.3
*0,273,671,*0,4,65|0,20.10%,35.10%,0,7.00G,5.21G,0|0,4|13,367k,918k,32,rs0,PRI,09:27.3
*0,325,775,*0,4,56|0,20.10%,35.10%,0,7.00G,5.21G,0|0,1|16,423k,1.07m,31,rs0,PRI,09:28.3
*0,287,608,*0,1,60|0,20.10%,35.10%,0,7.00G,5.21G,0|0,7|10,344k,850k,31,rs0,PRI,09:29.3
*0,253,630,*0,6,72|0,20.10%,35.10%,0,7.00G,5.21G,0|0,1|16,351k,1.10m,31,rs0,PRI,09:30.3
*0,305,693,*0,5,66|0,20.10%,35.20%,0,7.00G,5.21G,0|0,7|10,388k,1000k,31,rs0,PRI,09:31.3
*0,268,638,*0,4,67|0,20.10%,35.20%,0,7.00G,5.21G,0|0,2|15,361k,888k,32,rs0,PRI,09:32.3
*0,362,822,*0,2,59|0,20.10%,35.20%,0,7.00G,5.21G,0|0,1|14,450k,961k,31,rs0,PRI,09:33.3
*0,339,758,*0,5,53|0,20.10%,35.30%,0,7.00G,5.21G,0|0,3|14,419k,1.22m,31,rs0,PRI,09:34.3
*0,302,690,*0,4,59|0,20.10%,35.30%,0,7.00G,5.21G,0|0,1|16,381k,1.04m,31,rs0,PRI,09:35.3
*0,272,696,*0,5,65|0,20.10%,35.30%,0,7.00G,5.21G,0|0,1|16,379k,930k,31,rs0,PRI,09:36.3
*0,286,700,*0,5,59|0,20.10%,35.30%,0,7.00G,5.21G,0|0,3|14,384k,845k,31,rs0,PRI,09:37.3
*0,300,609,*0,3,59|0,20.10%,35.40%,0,7.00G,5.21G,0|0,2|15,350k,921k,32,rs0,PRI,09:38.3
*0,306,688,*0,4,62|0,20.10%,35.40%,0,7.00G,5.21G,0|0,1|16,386k,1.05m,31,rs0,PRI,09:39.3
*0,126,297,*0,6,20|0,20.10%,35.40%,0,7.00G,5.21G,0|0,1|0,171k,486k,32,rs0,PRI,09:40.3
*0,46,133,*0,2,23|0,20.00%,35.40%,0,7.00G,5.21G,0|0,4|14,85.6k,115k,32,rs0,PRI,09:41.3
*0,768,1744,*0,5,54|0,20.10%,35.50%,0,7.00G,5.21G,0|0,1|16,940k,2.05m,31,rs0,PRI,09:42.3
*0,371,804,*0,5,66|0,20.10%,35.50%,0,7.00G,5.21G,0|0,4|13,449k,1.10m,31,rs0,PRI,09:43.3
*0,271,674,*0,4,54|0,20.10%,35.50%,0,7.00G,5.21G,0|0,1|16,365k,888k,31,rs0,PRI,09:44.3
*0,295,661,*0,4,57|0,20.10%,35.60%,0,7.00G,5.21G,0|0,4|13,370k,845k,31,rs0,PRI,09:45.3
*0,290,638,*0,4,65|0,20.10%,35.60%,0,7.00G,5.21G,0|0,3|14,364k,999k,31,rs0,PRI,09:46.3
*0,294,645,*0,6,70|0,20.10%,35.60%,0,7.00G,5.20G,0|0,2|12,371k,1.07m,31,rs0,PRI,09:47.3
*0,280,615,*0,5,58|0,20.10%,35.60%,0,7.00G,5.20G,0|0,1|16,347k,939k,31,rs0,PRI,09:48.3
*0,328,800,*0,3,60|0,20.10%,35.70%,0,7.00G,5.20G,0|0,5|12,435k,931k,31,rs0,PRI,09:49.3
*0,288,664,*0,4,63|0,20.10%,35.70%,0,7.00G,5.20G,0|0,2|15,371k,1.02m,31,rs0,PRI,09:50.3
*0,253,635,*0,4,65|0,20.10%,35.70%,0,7.00G,5.21G,0|1,3|11,348k,932k,31,rs0,PRI,09:51.3
*0,324,775,*0,8,64|0,20.10%,35.70%,0,7.00G,5.21G,0|1,6|10,428k,1.08m,31,rs0,PRI,09:52.3
*0,181,433,*0,5,68|0,20.10%,35.80%,0,7.00G,5.21G,0|0,1|16,250k,816k,31,rs0,PRI,09:53.3
*0,284,721,*0,9,66|0,20.10%,35.80%,0,7.00G,5.21G,0|0,1|16,400k,895k,31,rs0,PRI,09:54.3
*0,187,462,*0,7,73|0,20.10%,35.80%,0,7.00G,5.21G,0|0,1|16,267k,821k,31,rs0,PRI,09:55.3
*0,288,629,*0,6,65|0,20.10%,35.80%,0,7.00G,5.21G,0|0,1|16,364k,901k,31,rs0,PRI,09:56.3
*0,331,804,*0,4,66|0,20.10%,35.90%,0,7.00G,5.21G,0|0,1|16,439k,927k,31,rs0,PRI,09:57.3
*0,248,583,*0,6,64|0,20.10%,35.90%,0,7.00G,5.21G,0|0,1|16,327k,1.10m,31,rs0,PRI,09:58.3
*0,321,759,*0,2,55|0,20.10%,35.90%,0,7.00G,5.21G,0|0,2|15,417k,817k,31,rs0,PRI,09:59.3
*0,342,801,*0,5,64|0,20.10%,35.90%,0,7.00G,5.21G,0|0,5|13,442k,1.05m,32,rs0,PRI,10:00.3
*0,274,598,*0,7,62|0,20.10%,36.00%,0,7.00G,5.21G,0|0,2|13,343k,1.10m,31,rs0,PRI,10:01.3
*0,328,727,*0,3,64|0,20.10%,36.00%,0,7.00G,5.21G,0|0,1|16,409k,878k,31,rs0,PRI,10:02.3
*0,252,619,*0,3,64|0,20.10%,36.00%,0,7.00G,5.21G,0|0,2|15,340k,1.05m,31,rs0,PRI,10:03.3
*0,225,533,*0,4,59|0,20.10%,36.00%,0,7.00G,5.21G,0|0,1|16,299k,826k,31,rs0,PRI,10:04.3
*0,312,727,*0,3,61|0,20.10%,36.00%,0,7.00G,5.21G,0|0,1|16,403k,884k,31,rs0,PRI,10:05.3
*0,368,833,*0,4,60|0,20.10%,36.10%,0,7.00G,5.21G,0|0,2|15,464k,1.22m,31,rs0,PRI,10:06.3
*0,303,617,*0,4,75|0,20.10%,36.10%,0,7.00G,5.21G,0|0,2|15,360k,1.08m,31,rs0,PRI,10:07.3
*0,217,542,*0,3,37|0,20.10%,36.10%,0,7.00G,5.21G,0|0,1|0,296k,595k,32,rs0,PRI,10:08.3
*0,*0,*0,*0,4,17|0,20.00%,36.10%,0,7.00G,5.21G,0|0,1|0,14.8k,106k,32,rs0,PRI,10:09.3
*0,659,1601,*0,1,35|0,20.10%,36.20%,0,7.00G,5.21G,0|0,4|13,845k,1.19m,31,rs0,PRI,10:10.3
*0,359,839,*0,3,57|0,20.10%,36.20%,0,7.00G,5.21G,0|0,5|12,455k,1.41m,31,rs0,PRI,10:11.3
*0,317,733,*0,3,53|0,20.10%,36.20%,0,7.00G,5.21G,0|0,3|14,400k,1.06m,31,rs0,PRI,10:12.3
*0,269,602,*0,3,66|0,20.10%,36.30%,0,7.00G,5.21G,0|0,1|16,342k,820k,31,rs0,PRI,10:13.3
*0,309,729,*0,5,58|0,20.10%,36.30%,0,7.00G,5.21G,0|0,2|15,403k,1.15m,31,rs0,PRI,10:14.3
*0,265,616,*0,3,65|0,20.10%,36.30%,0,7.00G,5.21G,0|0,3|15,343k,980k,31,rs0,PRI,10:15.3
*0,343,818,*0,4,51|0,20.10%,36.30%,0,7.00G,5.21G,0|0,1|16,446k,954k,31,rs0,PRI,10:16.3
*0,288,615,*0,4,65|0,20.10%,36.40%,0,7.00G,5.22G,0|1,5|10,354k,932k,31,rs0,PRI,10:17.3
*0,299,677,*0,5,59|0,20.10%,36.40%,0,7.00G,5.22G,0|0,4|13,380k,1.06m,31,rs0,PRI,10:18.3
*0,223,635,*0,3,65|0,20.10%,36.40%,0,7.00G,5.22G,0|0,2|15,337k,780k,31,rs0,PRI,10:19.3
*0,244,612,*0,4,60|0,20.10%,36.40%,0,7.00G,5.22G,0|0,1|16,339k,856k,32,rs0,PRI,10:20.3
*0,344,781,*0,4,59|0,20.10%,36.50%,0,7.00G,5.23G,0|0,2|15,435k,972k,31,rs0,PRI,10:21.3
*0,244,586,*0,5,64|0,20.10%,36.50%,0,7.00G,5.23G,0|0,1|16,332k,949k,31,rs0,PRI,10:22.3
*0,265,627,*0,3,67|0,20.10%,36.50%,0,7.00G,5.23G,0|0,2|15,351k,971k,31,rs0,PRI,10:23.3
*0,324,707,*0,4,60|0,20.10%,36.50%,0,7.00G,5.24G,0|0,3|14,401k,988k,31,rs0,PRI,10:24.3
*0,232,611,*0,5,66|0,20.10%,36.50%,0,7.00G,5.24G,0|0,2|15,336k,756k,31,rs0,PRI,10:25.3
*0,283,679,*0,5,56|0,20.10%,36.60%,0,7.00G,5.24G,0|0,3|13,374k,1.00m,31,rs0,PRI,10:26.3
*0,208,551,*0,9,72|0,20.10%,36.60%,0,7.01G,5.24G,0|0,1|16,308k,921k,31,rs0,PRI,10:27.3
*0,352,740,*0,4,68|0,20.10%,36.60%,0,7.01G,5.25G,0|0,3|14,424k,908k,31,rs0,PRI,10:28.3
*0,302,683,*0,4,59|0,20.10%,36.60%,0,7.01G,5.25G,0|0,2|8,382k,1.10m,32,rs0,PRI,10:29.3
*0,303,636,*0,6,62|0,20.10%,36.70%,0,7.02G,5.25G,0|0,1|16,366k,949k,31,rs0,PRI,10:30.3
*0,210,582,*0,4,59|0,20.10%,36.70%,0,7.02G,5.26G,0|0,1|16,313k,816k,31,rs0,PRI,10:31.3
*0,334,782,*0,7,71|0,20.10%,36.70%,0,7.02G,5.26G,0|0,1|16,437k,1.15m,31,rs0,PRI,10:32.3
*0,274,650,*0,5,61|0,20.10%,36.70%,0,7.03G,5.26G,0|0,3|14,365k,726k,31,rs0,PRI,10:33.3
*0,300,709,*0,4,62|0,20.10%,36.70%,0,7.03G,5.27G,0|0,2|15,393k,1.08m,32,rs0,PRI,10:34.3
*0,7,16,*0,4,25|0,20.00%,36.70%,0,7.03G,5.27G,0|0,1|0,27.1k,195k,32,rs0,PRI,10:35.3
*0,453,1002,*0,2,29|0,20.00%,36.80%,0,7.03G,5.27G,0|0,4|12,543k,859k,32,rs0,PRI,10:36.3
*0,576,1397,*0,3,57|0,20.10%,36.80%,0,7.07G,5.28G,0|0,5|12,741k,1.72m,31,rs0,PRI,10:37.3
*0,243,656,*0,3,54|0,20.10%,36.90%,0,7.07G,5.28G,0|0,1|16,339k,937k,31,rs0,PRI,10:38.3
*0,405,850,*0,3,54|0,20.10%,36.90%,0,7.07G,5.28G,0|0,1|16,473k,1.04m,31,rs0,PRI,10:39.3
*0,297,798,999,1,59|0,20.10%,36.90%,0,7.07G,5.29G,0|0,1|16,423k,929k,31,rs0,PRI,10:40.3
*0,283,642,999,3,64|0,20.10%,36.90%,0,7.07G,5.29G,0|0,2|15,363k,1.12m,32,rs0,PRI,10:41.3
